SMILES,cSMILES,TTR binding activity,pred_0,pred_1,pred_2,pred_3,pred_4
ClC1=C(OCC([O-])=O)C=CC(Cl)=C1.[Na+],O=C([O-])COc1ccc(Cl)cc1Cl,90.5,81.26613647005796,83.35364424948943,84.98080140479588,86.56172986629454,85.18743329045375
CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C=C1,CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,71.8,63.65771514313007,70.70820555818375,83.45162047927832,62.9423675504062,6.516971139775402
C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,O=C(O)COc1ccc(Cl)cc1Cl,86.7,79.0396668592276,76.34097174804799,82.07730893193548,83.75155085403412,78.44228618748942
OC(=O)CCCOC1=CC=C(Cl)C=C1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,99.4,96.20824376241228,95.65849563057134,64.86739779563982,83.43658191320877,92.62203871080396
OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,O=C(c1ccccc1)c1ccc(O)cc1O,107.0,101.74999184353905,85.53417033771142,111.23614862293115,104.69833534821677,99.27829467165937
OC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,108.4,98.20507988814416,99.30164223579773,106.89931332297107,101.73789982234969,91.29306698566421
CC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],74.7,70.4208172609119,69.95962104882145,49.58906423949342,69.34507185097296,71.86199271917651
OC1=C(Cl)C=C(Cl)C(Cl)=C1,OC1=C(Cl)C=C(Cl)C(Cl)=C1,103.4,96.15618536071788,94.75763896523108,101.59135198892963,95.5781773478409,100.3433089256132
OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,97.1,90.35564263082742,96.07739363735121,89.19550484873577,88.89437948804648,91.69656898680842
OC1=C(Br)C=C(Br)C=C1Br,Oc1c(Br)cc(Br)cc1Br,105.0,97.95662109255575,100.94183242459088,101.1102190612098,98.07364758675394,108.35208334001398
OC1=C(Cl)C=C(Cl)C=C1Cl,Oc1c(Cl)cc(Cl)cc1Cl,100.0,94.80874046001595,92.13628663121847,97.5965649308233,94.39877301603467,99.01705660644197
CC1=CC(C)=C(C(O)=O)C(C)=C1,Cc1cc(C)c(C(=O)O)c(C)c1,35.7,64.78498935511351,43.04329364770464,33.47092867375849,38.89732751443023,46.33301557960507
CC1=CC(C)=C(O)C(C)=C1,Cc1cc(C)c(O)c(C)c1,81.7,77.42074876822082,52.262772087316065,77.11975822503072,77.7717749814073,76.1986213006104
C=CCOC1=NC(OCC=C)=NC(OCC=C)=N1,C=CCOc1nc(OCC=C)nc(OCC=C)n1,29.3,21.78204055167156,25.082773481042192,23.184001855660416,18.39537622654293,21.591361599958574
OC1=CC(Cl)=CC=C1Cl,Oc1cc(Cl)ccc1Cl,105.0,88.28140778510675,78.88948139299147,91.55827359571367,87.61007934562265,93.43127377190751
CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,10.0,7.736004267000414,15.559564839663565,16.878631603678617,11.044029370125841,19.752484039039555
CC(C)(C)C1=CC=CC(=C1O)C(C)(C)C,CC(C)(C)c1cccc(C(C)(C)C)c1O,30.0,21.940328474603835,28.383674054882846,28.142876949433475,37.08655871208738,49.647789908267534
ClC1=CC=CC(Cl)=C1C#N,N#Cc1c(Cl)cccc1Cl,77.7,74.17830170524789,77.18018093754412,75.1781446673036,24.81650964270231,65.6035985686883
CCC1=CC=CC(CC)=C1N,CCc1cccc(CC)c1N,16.2,15.833952526819875,45.54739364603476,15.848510411354127,19.185448096285093,29.079031605640893
CN(C)CCCN,CN(C)CCCN,11.3,7.989070023620154,4.94276759260543,9.032823597024768,-8.161748556869263,8.180450132258938
CCO[Si](CCCN)(OCC)OCC,CCO[Si](CCCN)(OCC)OCC,-19.3,4.405592498776813,-8.55962149793995,-29.107925614936615,-16.25399940327765,-19.10053210272364
CCC1=CC=CC(O)=C1,CCc1cccc(O)c1,59.3,60.84227834134198,60.08887781086703,58.6588742215952,51.89425403381563,65.70721638070756
OC1=CC2=C(CC3=CC=CC=C23)C=C1,Oc1ccc2c(c1)-c1ccccc1C2,85.3,92.9003391146732,84.40177694265327,81.09966939648567,83.0301345714662,85.06003581256465
CC(C)C1=CC=CC(O)=C1,CC(C)c1cccc(O)c1,78.9,70.99980339255393,66.14960218081745,68.82447992332592,69.82451773497466,70.74024024193467
CC(C)CCOC(C)=O,CC(=O)OCCC(C)C,-18.7,2.5687500060428223,7.75829846559352,8.832622004334205,2.9202669643545467,3.289320905098843
CC1=CC(=CC=C1)[N+]([O-])=O,Cc1cccc([N+](=O)[O-])c1,30.1,24.615635627152336,44.462983686824664,25.98149733062584,28.70717134854278,41.24497047069284
COCCOCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,COCCOCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,33.6,25.42904462934042,16.465608286017744,30.887542474970537,31.565448763796205,27.677538263429035
OC(=O)C1=CC(OC2=CC=CC=C2)=CC=C1,O=C(O)c1cccc(Oc2ccccc2)c1,98.8,80.08975680432549,84.28793691070004,42.96892400499258,90.84590139434889,88.8773370528315
CCCC(CC)C1=CC=CC=C1,CCCC(CC)c1ccccc1,8.8,7.859475156360385,19.700918433865628,27.184126908362067,6.366014667374661,20.768868973386844
N#CC1=CN=CC=C1,N#Cc1cccnc1,5.5,4.219545868817664,6.876052529717715,5.104728294569639,1.8051645693383285,6.986452299010208
CC(C)(C)C1=CC=CC(O)=C1,CC(C)(C)c1cccc(O)c1,81.7,73.7354823805799,73.79871037129418,74.82391400194844,71.14144729228569,72.88349091239309
CC1CC(O)CC(C)(C)C1,CC1CC(O)CC(C)(C)C1,9.8,7.522683660953297,9.479017072549013,4.4564905317025705,8.021084530140492,10.696079623827568
CC1CC(CC(C)(C)C1)OC(=O)C2=C(O)C=CC=C2,CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,68.6,53.44681931180552,68.81235588027947,65.57169781303082,65.01969184708472,49.7822137641382
CC1=CC(=CC=C1N)C2=CC=C(N)C(C)=C2,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,105.7,98.15257768322172,88.21868969856064,100.85914528319695,103.10997130081662,98.9709325287257
Cl.Cl.CC1=C(N)C=CC(=C1)C2=CC(C)=C(N)C=C2,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,107.7,98.15257768322172,88.21868969856064,100.85914528319695,103.10997130081662,98.9709325287257
CC(C)(C1=CC(Br)=C(O)C(Br)=C1)C2=CC(Br)=C(O)C(Br)=C2,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,105.8,107.62554582846256,95.83686746335536,99.23931187245019,96.5519018116449,100.6477134772429
C1COC=CC1,C1=COCCC1,12.7,13.321797149222562,8.255691236466298,9.531841521553524,11.704032341444897,13.943414026341134
NC1=CC(Cl)=CC(Cl)=C1,Nc1cc(Cl)cc(Cl)c1,93.5,80.36514851139694,79.59704426356532,88.00652477099761,86.62266743354171,87.56532941867657
CC(CCO)CC(C)(C)C,CC(CCO)CC(C)(C)C,28.5,30.87505865286444,30.161000162201777,27.40299100942907,33.83461251843524,32.53217320090015
CCCCOCCOCCOCCOCCO,CCCCOCCOCCOCCOCCO,5.2,6.264793980970444,12.062697362860625,7.811237741253487,11.046868070181674,4.909866795940174
CC(C)=CCCC(C)=CC=O,CC(C)=CCCC(C)=CC=O,33.5,31.20949260617611,50.689408914548956,32.05492487226533,35.76687548337565,34.45321884529611
CCC(C)(O)CCCC(C)C,CCC(C)(O)CCCC(C)C,11.3,8.146836130242807,12.433489969799147,10.272424374681975,8.471408188529768,13.650316621799778
CCC(C)(CCCC(C)C)OC(C)=O,CCC(C)(CCCC(C)C)OC(C)=O,9.6,3.5934298484566405,11.904181061087764,11.571878133790548,8.731450574103064,13.108653679551225
CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,2.0,0.11762201003507666,1.6088750257506024,10.765925185832028,-2.3342019164263017,4.836216011625145
CC(C)(C)C1=CC=C(O)C=C1,CC(C)(C)c1ccc(O)cc1,67.1,61.09931304111136,72.36251507939073,60.11044748472791,68.4578424224259,68.14995136815115
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1,CC(C)(C)CC(C)(C)c1ccc(O)cc1,94.7,91.47298327951317,80.86341933188525,91.66648935223282,56.70090219804658,80.21120539459851
CCC(C)(C)C1=CC=C(O)C=C1,CCC(C)(C)c1ccc(O)cc1,91.2,83.04669537800434,78.77487865540243,83.96685547819129,80.82617004977679,85.52479240126259
CC(=O)C=CC1=C(C)CCCC1(C)C,CC(=O)C=CC1=C(C)CCCC1(C)C,19.8,14.005926947446373,29.02209133013005,16.978884669798738,24.822657377953185,25.64054806615287
ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C3=CC=CC=C3)C=C1,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,22.8,22.38346977246742,15.099181929680658,20.508529949949814,15.097189654094258,33.31049888863076
CCC(C)C1=CC=C(O)C=C1,CCC(C)c1ccc(O)cc1,97.5,81.78836367109831,75.13629875918915,83.64168821980387,83.53854042540996,83.0084365559574
CCC(C)(C)C1CCC(=O)CC1,CCC(C)(C)C1CCC(=O)CC1,19.8,20.479054018180747,27.21159052745564,18.091004020222012,10.284805738588187,21.338393333964305
NN1C=NN=C1,Nn1cnnc1,4.6,4.572105826043328,6.423106514433919,4.310044783623086,2.8714807859699176,4.62329974201892
NC1=CC=C(C=C1)C(O)=O,Nc1ccc(C(=O)O)cc1,-5.9,-12.016943553969721,24.222072453868723,30.64520425039094,-8.157855279090372,28.731596804303454
CCOCN1C(=C(C#N)C(Br)=C1C(F)(F)F)C2=CC=C(Cl)C=C2,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,94.6,42.36554416036488,83.32044674416201,90.78394621940453,92.08060817277664,89.17553080520644
CCCCC1=CC=C(Cl)C=C1,CCCCc1ccc(Cl)cc1,15.3,11.249225570956828,16.383194038935706,11.425203105364607,10.661378952913578,22.116985887660746
CN(C)S(=O)(=O)N1C(=NC(Cl)=C1C2=CC=C(C)C=C2)C#N,Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,103.3,69.62291125752381,93.89449536143931,100.56613683221853,94.17233122492846,87.05364617658745
ClC1=C(C(=C(O[H])C(=C1[H])[H])[H])C([H])([H])[H],Cc1cc(O)ccc1Cl,85.8,76.08624321003455,70.78724324227302,81.14326790913367,64.67661979032192,71.88368705761705
ClC1=CC=C(C=C1)C(Cl)(Cl)Cl,Clc1ccc(C(Cl)(Cl)Cl)cc1,98.8,82.46455300055646,80.79515020512619,46.479502402699076,81.59983652056498,76.70369052955517
OC1=CC=C(Cl)C=C1,Oc1ccc(Cl)cc1,55.3,70.46696991984822,54.49879461892789,58.08927452404273,45.91084698985574,63.50275033588061
OC(=O)COC1=CC=C(Cl)C=C1,O=C(O)COc1ccc(Cl)cc1,34.8,34.916459155140465,44.146735236482954,43.48649537464239,29.124804847114603,42.785388722032444
NC(=O)NC1=CC=C(Cl)C=C1,NC(=O)Nc1ccc(Cl)cc1,19.0,17.227385540346617,17.680820925180864,12.66627204074602,11.708219858692317,15.839885779179244
CC(C)(C1=CC=CC=C1)C2=CC=C(O)C=C2,CC(C)(c1ccccc1)c1ccc(O)cc1,103.1,79.52506985970845,89.31693222150786,95.57236171657702,57.33081548563797,77.66442777826724
O=C1CCC(CC1)C2CCCCC2,O=C1CCC(C2CCCCC2)CC1,53.6,31.865423317360865,31.569831025636308,48.80682302534663,40.58901988620475,16.244724960361935
CCCCCCCCCCCCN1CCOCC1,CCCCCCCCCCCCN1CCOCC1,38.8,18.30869781233957,16.321757355865152,38.95049380729784,3.0189838300304443,14.737299354609075
CCCCCCCCCCCCC1=CC=C(O)C=C1,CCCCCCCCCCCCc1ccc(O)cc1,100.3,92.60391516996233,88.66507039059037,94.85357622871246,85.27245746491255,97.20238302531321
CCOC1=CC=C(N)C=C1,CCOc1ccc(N)cc1,7.8,15.234099477164062,33.38003822638532,48.78152368538955,9.98388306773376,42.309017236614125
CCC1COC(=O)O1,CCC1COC(=O)O1,15.2,15.820270919840365,9.267940094899247,14.487071681026844,21.52592554272733,14.278230424179736
CCCCCCOC1=CC=C(N)C=C1,CCCCCCOc1ccc(N)cc1,94.7,77.43189190602862,79.615725642707,68.04914868176911,76.89089016944992,75.25703934040962
CC(=O)C1=CC=C(O)C=C1,CC(=O)c1ccc(O)cc1,36.7,48.048055078638406,40.13500758473251,53.415784601663674,37.92017473100641,44.707554797126505
OC(=O)C1=CC=C(O)C=C1,O=C(O)c1ccc(O)cc1,84.3,40.576846429240526,68.03350517292206,76.52779725482809,74.88249746870456,53.72623199836282
CC(C)C1=CC=C(O)C=C1,CC(C)c1ccc(O)cc1,73.2,70.91847765073344,64.51860140847093,70.2688398973235,67.48000113627462,71.95184370944015
COC1=CC=C(C=O)C=C1,COc1ccc(C=O)cc1,25.0,25.61972853075996,29.334198967323278,48.76456697552173,31.15667487275448,25.775190749451816
CC(C)CC(C)O,CC(C)CC(C)O,12.0,5.425803937327402,8.140954741387844,8.955173194466912,6.6564272245078815,7.046877049765676
CC(C)=CC(C)=O,CC(=O)C=C(C)C,34.8,29.552038154174955,9.582736439658966,28.474566711748345,8.173199604762129,22.717802618128395
CC1=CC=C(C=C)C=C1,C=Cc1ccc(C)cc1,13.0,14.680644156136562,21.176234774867204,17.392931047456933,13.85305044410645,18.794553167242093
OC(=O)C1=CC=C(C=C1)[N+]([O-])=O,O=C(O)c1ccc([N+](=O)[O-])cc1,29.1,18.451357967028002,54.22075331580069,26.910179908342947,26.30329268316615,46.49275006176999
OC1=CC=C(C=C1)[N+]([O-])=O,O=[N+]([O-])c1ccc(O)cc1,103.0,90.55612717775671,84.17443877157613,94.1791887348725,68.51671742750058,79.45597070898293
O=NC1=CC=C(NC2=CC=CC=C2)C=C1,O=Nc1ccc(Nc2ccccc2)cc1,108.9,92.3805870956073,77.39101631807607,102.42512532819397,99.13160031305536,93.02878923000134
CC1=CC=C(C=C1)[N+]([O-])=O,Cc1ccc([N+](=O)[O-])cc1,18.0,22.469719889757265,41.3219534859937,18.566273900610753,16.461285914847156,41.555463996834
CCCCCCCCCC1=CC=C(O)C=C1,CCCCCCCCCc1ccc(O)cc1,89.2,89.77186134837994,87.25203305055861,94.69900657429432,92.29151313264094,94.73152046173144
CC(C)CCCCCCC1=CC=C(O)C=C1,CC(C)CCCCCCc1ccc(O)cc1,104.2,88.11495250414194,86.7445839410361,94.91588540608927,86.66331407033883,93.58839606944532
CCCCCCCCC1=CC=C(O)C=C1,CCCCCCCCc1ccc(O)cc1,102.5,87.72542305839492,86.9741486190276,94.4836714306962,90.88917825722571,92.92412173258666
CCCCCC1=CC=C(N)C=C1,CCCCCc1ccc(N)cc1,89.4,82.44543919447622,60.499990545163065,85.83959927213994,71.53553041268589,76.24561754988927
OC1=CC=C(C=C1)C2=CC=CC=C2,Oc1ccc(-c2ccccc2)cc1,100.9,93.26743700483034,80.42722009058475,95.39488150802568,89.42737647692383,87.73092369259635
CCCC1CCC(=O)CC1,CCCC1CCC(=O)CC1,34.9,25.378951689309773,24.17453472919887,27.455871218667312,31.2283261916021,19.77819436803872
CC(C)(C)C1=CC=C(N)C=C1,CC(C)(C)c1ccc(N)cc1,26.7,28.384130262964455,46.555972729500624,24.329985513588166,23.97308049287087,39.421523933177916
CC(C)(C)C1=CC=C(S)C=C1,CC(C)(C)c1ccc(S)cc1,37.9,34.715393376335136,36.83057873105087,35.50270973353805,35.79613005026947,25.288454861293896
CC(C)(C)C1CCC(=O)CC1,CC(C)(C)C1CCC(=O)CC1,7.2,8.490926590430298,25.18734076724385,6.402584356109139,11.87084731572261,18.78242727781637
CC(C)(C)C1=CC=C(OC(=O)C2=C(O)C=CC=C2)C=C1,CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,45.7,45.341160226355434,83.40217271514975,47.78424127933583,51.14237705230188,50.56108624042798
CC1=CC=C(C=C1)C(C)(C)C,Cc1ccc(C(C)(C)C)cc1,8.8,7.407242019958067,19.43201720833345,12.726882928156934,6.9899863933065545,16.774870977898917
CC1=CC=C(C=C1)S(N)(=O)=O,Cc1ccc(S(N)(=O)=O)cc1,12.8,5.082984980210312,8.672048030057802,12.766915085489103,14.888748286634257,5.531785892435627
C1OC1C2CCC3OC3C2,C1CC2OC2CC1C1CO1,8.2,7.5574035820521095,6.776629737399048,7.717853571348618,20.471041706089007,7.013599557148322
CC(CCC(O)=O)(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,CC(CCC(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1,43.3,56.64121886375458,108.3780315813958,60.36781119342969,65.6736536692644,72.64846644045737
CC(C)(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C)(C)C,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,6.1,3.057210127795113,19.322900734051615,5.56096755567234,7.559417745530587,47.85296894334931
NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,Nc1ccc(Cc2ccc(N)cc2)cc1,75.3,115.02811568193658,86.59272431633688,75.82441663711697,64.56658988691231,81.93372108006679
O1CCN(CC1)SSN2CCOCC2,C1CN(SSN2CCOCC2)CCO1,80.8,31.15756020273833,63.493275077923606,73.67873156888267,65.80356106806545,66.79279078595918
CN(C)C1=CC=C(CC2=CC=C(C=C2)N(C)C)C=C1,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,46.2,47.90518333202353,52.745428994270924,45.9410305768531,34.83979659988173,37.46706927839323
CC1=C(N)C=CC(CC2=CC(C)=C(N)C=C2)=C1,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,96.5,87.55138759789288,84.59551069982783,98.08108653175294,85.74286117939519,88.67073739052756
NC1=CC=C(OC2=CC=C(N)C=C2)C=C1,Nc1ccc(Oc2ccc(N)cc2)cc1,90.0,103.42401754511434,90.42910146697884,86.59774707153568,85.51803262714172,86.55157837858492
OC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(O)C=C2,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,87.7,79.1337457814141,72.00372636607607,83.78652542915073,77.00819974523715,81.2772586830912
CC(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C3=CC=C(O)C=C3,CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,100.2,93.55421522869553,101.75554938964969,100.59795243905675,100.29289659599648,102.08457686104032
ClC1=C(Cl)C(=O)SS1,O=c1ssc(Cl)c1Cl,106.6,99.38280578906813,91.99024802264582,100.7011952187093,51.60452364428121,96.6030552369147
CC1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,109.9,101.37926942386525,98.22139718969792,98.68815799523058,101.85231931349632,96.94860007613511
CCC1(C)NC(=O)NC1=O,CCC1(C)NC(=O)NC1=O,10.6,4.546293700834075,4.823120254830216,6.272934055697354,6.48193009280759,6.656214165121119
FC1=CNC(=O)NC1=O,O=c1[nH]cc(F)c(=O)[nH]1,14.1,12.309207359542963,11.970082484365134,14.152298484615937,1.5767518930993738,10.842307949985663
COC1=C(N)C=C(C=C1)[N+]([O-])=O,COc1ccc([N+](=O)[O-])cc1N,69.0,65.7446571448503,65.62353865818775,67.35942133315382,62.43675364745032,61.22621959071909
CC1(C)NC(=O)N(C1=O)C2=CC(=C(C=C2)[N+]([O-])=O)C(F)(F)F,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,3.0,8.816738877717036,20.41904843148898,3.437535373672569,57.997665002353045,11.364523954144468
CC1(C)NC(=O)NC1=O,CC1(C)NC(=O)NC1=O,9.7,4.811434789667044,4.286351418739807,9.273237404666915,6.418265413859146,8.056146077391451
O=C1NC(=O)C(N1)(C2=CC=CC=C2)C3=CC=CC=C3,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,24.1,32.88271946149185,13.836342340241494,20.082773277339324,15.562864211663376,19.19689767330719
C12CC[C@H](O)[C@@]1(C)CCC3C2CCC4CC(=O)CC[C@]34C,C[C@]12CCC(=O)CC1CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,20.9,11.410832121407713,13.452184923916839,15.507362148309051,15.134369468202959,10.291013733997112
OC1=CC2=CC=C(SSC3=CC4=CC=C(O)C=C4C=C3)C=C2C=C1,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,100.1,102.14637329656117,100.02188189013347,104.66762707408668,90.98648642226334,91.37057567415687
CC1=CC(=O)NC(=S)N1,Cc1cc(=O)[nH]c(=S)[nH]1,16.6,13.422210026480306,20.34046478702707,16.456506852773167,20.446120040395805,13.806674396505471
CC1=CC2=CC=CN=C2C=C1,Cc1ccc2ncccc2c1,43.1,40.52064860926769,41.84106193995822,43.1771178862075,39.874430698380564,29.23803002896828
[Na+].CCCCC(CC)CCC(CC(C)C)OS([O-])(=O)=O,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-],103.0,87.17789558341843,92.52483981406455,95.0455859793681,88.81267666163707,35.79562012752447
[K+].CC1=CC(=O)[N-]S(=O)(=O)O1,CC1=CC(=O)[N-]S(=O)(=O)O1,24.0,18.682369699386392,28.9095105143554,36.73649285145973,22.320657651593848,25.955909870519204
CC(=O)NC1=CC=C(O)C=C1,CC(=O)Nc1ccc(O)cc1,-15.9,59.28736179240541,4.616535076510505,-17.065532477866054,-10.964915623434706,3.2273357843202284
[Na+].CC1=C(OCC([O-])=O)C=CC(Cl)=C1,Cc1cc(Cl)ccc1OCC(=O)[O-],85.1,82.16230529962723,83.09292934087348,85.80055109156179,85.65517397904554,55.29667916511423
CCC(CC)C(C)CCOC(=O)C,CCC(CC)C(C)CCOC(C)=O,12.3,3.123193775424702,11.589894281052086,11.122385267707806,7.531999413536153,23.565826517765913
CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C,CCOCN(C(=O)CCl)c1c(C)cccc1CC,51.4,48.13647865502556,27.333042617029143,44.39565462072218,33.599813069034106,34.123901230543474
CC(=O)C1=CC=CC=C1,CC(=O)c1ccccc1,19.5,17.781704351209395,14.620691959006749,18.533657025287265,16.54021287714933,13.383372617797578
C12C[C@@]3(CC(C(C)=O)=C1C)[C@H](C)CCC3C2(C)C,CC(=O)C1=C(C)C2C[C@]3(C1)C(CC[C@H]3C)C2(C)C,17.7,14.38700451533155,18.95666701736924,16.30346843995886,12.606556662719703,22.497422508781323
CSC(=O)C1=CC=CC2=C1SN=N2,CSC(=O)c1cccc2nnsc12,72.2,72.59623898783119,63.18084414446375,72.24341990567783,79.3314313579961,66.92005968629095
S([O-])(=O)(=O)C=1C=C2C(C(/N=N/C=3C(=CC=CC3)C(F)(F)F)=C(N)C=C2)=C(O)C1.[Na+],Nc1ccc2cc(S(=O)(=O)[O-])cc(O)c2c1/N=N/c1ccccc1C(F)(F)F,103.1,103.27762422016163,91.6061864512776,95.86270446166526,104.09127825927112,98.17851095856172
OC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],102.9,57.69421061083768,93.97104667900112,91.13256668895923,87.08715447562102,95.95510997014841
NC(=O)C=C,C=CC(N)=O,12.4,8.541254303599517,7.357777083742746,13.905770887124262,8.665795178428302,11.870130254788316
CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O,CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O,34.3,44.24412433544919,16.326665194656364,29.622908560424662,16.028252060432553,41.005865442777655
CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl,CCc1cccc(CC)c1N(COC)C(=O)CCl,39.7,42.499500299162065,35.37222912556714,43.90028742498595,33.374623893153434,35.98469921208195
CSC(C)(C)C=NO,CSC(C)(C)C=NO,10.1,10.594208807851963,11.426801987338823,8.689244471010046,11.767859279266867,9.576017571939678
CNC(=O)ON=CC(C)(C)S(C)(=O)=O,CNC(=O)ON=CC(C)(C)S(C)(=O)=O,7.8,-10.04744414841841,8.757463379336858,1.9101373569217128,2.6828368276609504,5.87075815655584
CNC(=O)ON=CC(C)(C)S(C)=O,CNC(=O)ON=CC(C)(C)S(C)=O,-5.7,-9.336585019255928,9.169558649175679,-0.4579491544171761,2.7537728014885055,4.176902405071008
C12CC(C=C1)C3C2[C@]4(Cl)C(Cl)=C(Cl)[C@@]3(Cl)C4(Cl)Cl,ClC1=C(Cl)[C@]2(Cl)C3C4C=CC(C4)C3[C@@]1(Cl)C2(Cl)Cl,-15.0,-16.604787846245713,17.446372194338608,-17.940490966103077,-9.763655054028078,18.32464338476064
O1C(C1)COCCCCCCCCCCCC,CCCCCCCCCCCCOCC1CO1,57.7,33.84210039585572,17.141557457968236,17.636373567454044,51.92169945869263,16.934745738327695
NC(=O)NC1NC(=O)NC1=O,NC(=O)NC1NC(=O)NC1=O,9.5,-3.3277116950171113,4.105693462650505,10.549525593293929,8.282850691356776,10.9066795644136
S([O-])(=O)(=O)C=1C(=CC(\N=N\C=2C3=C(C=C(S([O-])(=O)=O)C=C3)C=CC2O)=C(OC)C1)C.[Na+].[Na+],COc1cc(S(=O)(=O)[O-])c(C)cc1/N=N/c1c(O)ccc2cc(S(=O)(=O)[O-])ccc12,94.8,92.394488276411,95.77552955223484,94.72765611227763,86.51898471340503,90.2909983917539
OCC=C,C=CCO,5.0,5.122321785099681,5.0708883360180455,5.815785120048193,10.851091044090278,2.3631614454541205
CCCCCC(C=O)=CC1=CC=CC=C1,CCCCCC(C=O)=Cc1ccccc1,77.3,78.50748999701933,78.7695204002113,31.612595311751562,78.20928512056098,62.279263242702996
CC(=O)/C=C/C1C(C)=CCCC1(C)C,CC(=O)/C=C/C1C(C)=CCCC1(C)C,46.2,41.150783633499714,38.042879416348754,42.43076136833157,43.26981560738982,28.677873318300136
CC(=O)C(C)=CC1C(C)=CCCC1(C)C,CC(=O)C(C)=CC1C(C)=CCCC1(C)C,41.3,23.959651869902398,42.358432476056045,38.66278908647686,37.33334545864339,37.27762607004471
[Na+].CCCCCCCCCCCCOCCOS([O-])(=O)=O,CCCCCCCCCCCCOCCOS(=O)(=O)[O-],98.4,83.96795178273922,88.80266306134789,89.85503356294277,82.17996878182578,82.53285749741607
CCCC(=O)OC(C)(C)CC1=CC=CC=C1,CCCC(=O)OC(C)(C)Cc1ccccc1,29.9,19.390250228187682,34.04885591883004,30.863574451812916,23.982313945304334,31.93103287181049
CCNC1=NC(SC)=NC(NC(C)C)=N1,CCNc1nc(NC(C)C)nc(SC)n1,62.1,52.01743702957077,46.09576642111795,64.91419233742418,53.091536903540266,41.69234702776477
Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C3=C(O1)C=CC=C3,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,48.4,57.065755025940625,50.95861251764528,46.306591324985675,43.313460566321204,42.85526698402992
