cSMILES,TTR binding activity,F_1_M_0,F_1_M_1,F_1_M_2,F_1_M_3,F_1_M_4,F_2_M_0,F_2_M_1,F_2_M_2,F_2_M_3,F_2_M_4,F_3_M_0,F_3_M_1,F_3_M_2,F_3_M_3,F_3_M_4,F_4_M_0,F_4_M_1,F_4_M_2,F_4_M_3,F_4_M_4,emb
O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21,102.2260995,99.05138005145392,109.60087177144354,110.65022639957868,106.90482858768422,102.10756870295586,116.78920588384656,101.33756810417844,101.29580364580508,106.68820978689496,93.39326267008914,103.37741976594722,111.67496255466992,107.52169198374705,104.0367464645147,110.37655545206178,106.75462819076122,102.09351292746786,99.56327836041288,111.06126543504924,100.22038749838988,107.07426000729852
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,61.37356636,27.76005489883535,40.26500238397943,29.632738435156572,44.7954453555128,33.18841852394979,40.22644431230088,23.6324908453964,32.17577922012856,34.234939593871545,32.384470051329835,41.12775327257374,28.14867386308104,32.15932251032689,37.33176181632941,42.62551019777906,27.637307433157613,23.78004252361174,23.144656638114984,21.27248338394975,37.335733266580654,34.315492835936894
CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],73.41149411,49.08250501603472,58.17466965752733,54.18194601970936,57.78423504826135,54.13727859306344,84.79370967146829,55.77430548354536,68.81895798492339,66.3930207311704,61.83571332892954,69.24357921599591,59.93954958168274,65.9317511356481,70.9567503208518,82.39222538472228,78.24049459817063,76.4419771705718,66.2564081323049,67.75544594468661,81.99873982367879,69.72558734197857
CCCCOC(=O)[C@H](C)O,4.72227726,10.38325235284784,14.098580589304644,16.411533649364888,11.832052582406394,10.618427391588316,8.81201357398239,16.223289829264008,6.691424282054967,6.715491862678213,7.166606440073174,15.124370068814637,10.093459684775734,7.176131771499485,1.4033505855737047,11.480725524473826,1.837138039963968,11.349252632411956,2.9050054580771985,7.86747432092622,8.315716625760516,9.58106888828546
CCCCOC(=O)C(C)O,-11.80964179,10.760638149640226,14.306940021997658,15.426061773866358,13.444985048013898,11.516059658838692,7.689679231680053,16.511213572497752,6.941219022359235,9.15420514556264,9.693553092165686,15.316799762647443,10.898452705975236,7.467859081374186,2.883627911098351,14.429413926229294,5.358760208277786,13.043525343251307,3.447402462144332,11.619065166861796,5.700022733562179,10.724962261596556
CCCC[Sn](Cl)(Cl)Cl,6.38855459,25.074081015766584,16.097920822166255,21.97352464532572,27.12136020995115,34.0481520380614,11.99508635900537,14.250087960124706,29.510329830479357,20.42550628498348,17.77856796362653,16.141214667853728,6.696640580522441,16.947542970985964,33.61013264121289,26.15207546437073,17.48034593705913,-0.1672964306149822,6.368395298240756,34.92089731033732,25.9543295989885,20.06011124880001
COc1ccc(N=Nc2cc(C)c(N=Nc3ccc(S(=O)(=O)[O-])cc3)cc2OC)cc1,111.1218796,92.5698023753328,95.17002252796766,91.88131339170144,94.78938276178508,91.89149247543484,100.26428644282989,85.70865426446557,94.11232546143054,93.95565031556792,89.34085943808196,100.29022162649969,92.13832761975964,96.14308151252906,96.27344361859218,94.82416062049133,98.14984736268264,91.7475230215516,89.91272751288,93.89631067924736,96.98619418489376,94.064442119216
O=S(=O)([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,110.3122556,94.0154298749529,102.95248534868873,104.64891440536908,100.22625621946634,105.99609725480131,96.12361089030628,93.63927047763934,89.08529557622207,96.5125223922638,91.03139382665016,98.26120262631432,102.70905524779565,100.72847913598751,106.25734882220117,102.73091089690148,98.57021848840748,98.06865005053152,96.64757128801216,93.68910527203448,102.29926079130632,99.83455207909276
Cn1c(=O)c2c(ncn2C)n(C)c1=O,-3.242788835,19.989756039262485,20.509370159393637,20.97738405372266,19.26829701220126,18.870368612430077,18.215893777873557,23.095787259836477,17.5896000191988,12.711619479267076,13.585357915977005,18.06879390019381,9.61712581068396,20.56989097441936,13.924392320104928,13.775009572389202,19.260006397251125,27.190724385289755,16.469114490067014,14.064727514785538,32.37034877474191,17.850464559023763
CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2,12.45714286,31.21352423015564,44.438607101936135,46.332152160975646,47.42734999214566,42.79097043250811,32.76287768380837,21.80156728576959,43.0122999051035,33.79950886897273,26.813487309289364,41.43032687038909,43.19365278988914,34.20630642433137,40.8332868528365,51.04004898071423,45.88701552903086,64.23689502848322,42.21662348640872,36.04547010639903,75.96954007951447,41.87862809270808
COc1cc(Cl)c(OC)cc1Cl,86.96613872,68.3220019392742,67.4116392303745,71.48305535331005,71.6944821242204,71.49626884034794,60.19578750968664,70.1281871964658,56.28721631160191,63.40822308930383,64.8721322741379,63.13483978024635,63.85051800747248,73.55278177459027,75.52835003100536,71.51083312324346,65.02255211761046,79.44072517397525,75.48003758478139,67.20173562776073,72.24175360639806,69.00557066649097
CC(C)=CCCC(C)=CC#N,50.73414839,41.47274063066048,37.45265538769284,40.0313295203372,37.35780503432805,41.471921529085584,34.637730204372694,29.018381298187727,42.45065476893972,37.832787008591104,47.45109470581556,36.61036369297518,37.86247992562474,26.22106393460457,40.83857837341845,42.58437737502368,32.61845486617752,23.25482262483312,29.34708931646562,44.42167066452336,35.07860426258897,40.54207783046709
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,60.08369805,45.4794686394185,45.09017632271341,42.8497206906625,65.6974319077344,54.74222707240483,40.48847841926628,60.775222844443405,52.86029968060247,55.45891782199837,42.08767726446282,53.230165689808416,54.46024209653382,38.87891588234821,46.831904680841525,54.03957456948496,49.9667347426557,38.50807531156897,69.71798688806717,53.922742251170696,49.29163080020544,53.417638237379286
O=C(O)c1nc(Cl)ccc1Cl,20.81649372,29.710634993213464,48.414393960817854,51.77208527206123,39.64311513588413,38.3912685670101,36.30462277175728,55.23093906029986,34.83695262170803,40.15278955221515,35.84600465760534,42.26448361928964,38.597680347446186,38.432316697797866,34.48207064699548,32.08024049267544,19.32616411749992,27.50640507228569,16.23667753214748,26.580978900092035,24.890979047061684,36.03042300032149
O=c1ccc2ccccc2o1,19.72643528,40.66523684518016,36.50740033428293,45.33184447952347,45.50646401519863,59.3622619953935,41.74103591164894,55.24343810234984,45.74158129226478,36.34962181169302,38.67891843502872,51.62489698579737,41.40151148902149,52.06885082116572,66.92012726077164,68.54509082514517,55.00029734410825,65.63174668611606,47.00565458359462,54.767445029706266,76.74851242358213,52.92254277660318
NC(=O)N1C(=O)C(C(=O)c2cc(Cl)cs2)c2cc(F)c(Cl)cc21,104.9348849,45.45571680363948,62.22390960580643,63.583390351699165,53.288773139659696,51.51854792157304,55.75767868479346,61.19140242619174,42.72073800147388,61.45896761893965,50.45086912573404,57.91933708376799,60.51746354881472,59.59699604769863,58.03388300555893,56.79986543417986,62.28613589404607,69.95330639828526,42.768390954409526,57.98539497663812,66.20441591172644,59.39052239568729
COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,5.164777908,12.143289704557674,15.622470224514316,27.943236688480283,27.62488452732165,20.725434166034127,25.82760805590456,20.386572288348567,17.016154530078172,20.30541940140979,9.944403845717948,20.693309175916045,27.301087760066714,16.957128935862645,18.833781085359483,30.57396682850478,40.77780795827521,22.50907663039797,1.6231914946442885,35.43636121194595,34.04881028496545,21.01233274163505
CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,35.03390378,16.27023189490781,29.635097672747506,13.136402479838823,20.289204658272123,6.522015865455813,38.09227900169774,36.74574525658545,32.55787424312876,31.126470466084385,37.76334034228073,38.54655099898998,39.19885294156037,24.101383895607224,33.9907587027839,29.707000500525908,19.06874720862289,19.267903592826038,0.5624643038951262,10.108026480237836,5.137580170169777,24.451347815222544
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cc(Cl)ccc4OCc4cc(C)no4)ncnc32)[C@H](O)[C@@H]1N,5.832623947,24.472423832049955,38.10815484140428,33.57143948433186,32.71001366461466,41.80972269973379,29.178944001017623,17.609116788632452,21.037617439503872,19.56331474723108,14.456311334141514,24.204235685726218,16.153210279436603,16.274512640103918,12.17783039660609,28.561352720635803,26.270232604728317,30.87250823013205,17.76758826102832,13.956806405139645,29.55633788715875,25.075836697750525
CC(C)(OO)c1ccccc1,44.22230313,19.690867313771395,22.16930294130769,20.2589857778962,16.48577113860346,19.62318606785205,26.0595328015328,24.25478560308286,28.40129844195165,27.71769540693848,26.973730827787133,29.412427220292123,24.567791954740915,29.75333960727024,29.032990085860728,38.86972307468263,38.5596315705131,53.3979485536913,27.072140651791557,31.184160067696407,40.95191061287675,31.16169061040741
N#CN,3.603488484,1.820723925468492,10.659877077248185,7.063312136550579,9.046689914981258,4.611312265733474,9.638926046197938,6.492032534726484,5.301827701625051,4.788862774529164,2.024512226103681,14.674544501072148,7.436531481612519,4.318483725098446,5.90466052856884,6.4521173506637695,7.854087479100258,4.274775223474869,-0.3697257805205538,9.520469490159948,-1.45746524089067,5.891396509811414
N#CNC(=N)N,10.84854327,1.9476331230074493,13.622728185715856,3.315073139507078,12.172757668920482,3.600249962945732,7.447386946151973,11.306708542779727,0.75030673263241,1.8947437784490333,1.0806527785579547,15.782986371082934,9.92815441260107,11.75905835597898,4.075677286296141,6.760409611280309,11.588998996837244,-12.74748777113996,10.198483096950705,14.52287981318802,-0.4511399890071601,6.018011927927689
Oc1nc(O)nc(O)n1,8.176918199,15.685856757797222,27.634771588161065,17.760503766734804,10.159903143483568,14.780945874805642,8.57295641100707,40.353115387081694,15.601116253425676,2.4469824441469115,2.376160309761218,23.919056519516708,16.841237865523702,34.26413136753648,11.334471590088157,9.928599506578646,10.33175505028776,22.08374291651731,17.974550744345468,20.469136229700585,-6.198094700771812,14.87580277947352
OC1CCCCC1,5.818678081,11.823237004065238,6.556674372084743,12.676512530680975,8.910356941043737,14.75669260497839,15.761143375766068,5.026675659599576,16.771460247203233,14.697205700492947,13.876495142147768,17.472304385386806,13.372074545555382,15.300829001402764,12.589456815199092,17.548981141494405,-3.710397843031608,-0.5984429662865693,6.350412423065919,10.22745177151771,0.7423190832037037,10.661566857843788
OC1CCCC1,9.231420707,8.44440916358122,3.254450943243228,8.331264563955273,5.772300878824886,11.037671266959986,12.64736280429614,1.7008528214410248,12.963643099992307,10.00111911460436,10.236443443864964,15.045459072494474,9.897572290437314,12.024371640494715,8.072546657177057,13.446131167164438,-6.166024408607413,-5.082375613124491,2.048529546451661,6.875646420106349,-0.3438587235509374,7.226398798899392
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,44.1124534,20.452195150675397,40.42696887505048,22.843814347922933,38.66248428088904,32.6670522664547,27.308511912958075,39.08006497572421,24.467808144364398,32.896980005504844,29.84659214734753,35.656465358609786,32.42157221080238,20.57048954907886,21.6769252073188,40.45940800802556,27.280124716848825,14.71554449007018,8.644889349305132,21.553565851991245,28.49805728707383,31.090210764853005
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,8.734220403,12.522309073027724,12.13887862189581,16.705545812092414,10.148422032861925,10.651553326939007,12.095310239293608,10.848067707031262,13.16455394834556,5.69812696839535,10.652677124652644,18.34262536255628,8.482105471726442,12.680641880910764,7.931392666593574,11.166579072132508,15.292391139101955,16.043140931996682,10.929692698981832,13.924148323906085,17.49311028640226,13.877009250449566
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,3.526002745,2.7474201554839723,-3.917613767889194,5.202856235542406,6.310492485467748,4.00621887277552,1.4419867542195988,-2.5442511887086,8.684963062064377,-6.720831191663855,-7.393749666406627,7.0440748001917015,0.5348297175450654,1.6333084987178736,6.419875444554073,3.7827835232388263,1.309155966352982,9.97688444891521,3.043584864743508,8.749270710755958,9.904651462309564,3.342521886319284
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-10.73015873,3.600179701798304,-3.230310441120629,6.549880997392954,5.828823776268571,1.985490707505136,1.9554429005927216,-2.123113970994801,7.732276815259318,-7.542729764913027,-7.234763409583209,7.7889735566748115,0.2849894783483435,1.048314686986906,4.574274629591443,2.522518562669738,0.3571372189475141,6.24613734081948,2.171696299518601,6.514310138973073,8.35928893059554,2.708817802823563
O=C[C@H](O)[C@@H](O)[C@H](O)CO,-0.343225203,2.476462431755742,-0.2240906394040038,4.847725657197337,4.98847190945758,2.234263473933481,3.068385649664989,1.3071849319444055,7.588832130458577,-3.231166166910384,-2.617362794439323,8.160170971068112,0.6877359432015169,2.091470260069954,2.0698119432694355,2.577276084817548,0.9332746169622652,3.892929224858392,5.606225913282891,5.6342228922669335,0.7314742664295935,2.8170731048529745
CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,60.44092833,43.66332995714953,54.35402874372177,51.37902684807104,73.66115092352874,48.75964626096695,32.53311906371545,19.22311185633711,32.26595907277223,17.87450936396031,16.81410111001398,41.12803967848912,50.07158587777963,39.18168283841552,46.7549417928912,52.62591882282078,56.37791333444199,62.32208646165225,60.03390820499544,67.52415636838178,54.43704792634785,50.052316452997786
N#CC(Br)Br,-2.603174603,11.559524961165351,15.25057138420376,13.89170542335101,15.713427671179517,8.3570130788262,13.308331883228664,7.3450791708682175,10.89049000972306,8.916868332038451,9.15263627342167,15.248930605101062,11.35537127380374,12.116218865719826,15.882358534884611,19.34694593795045,18.49064039188196,26.896987100554558,6.544716836244326,22.250729236241728,17.489475103819576,14.67682364086037
O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,92.68395403,64.89270024700772,66.39519755848693,78.24300110855202,67.36064061564721,52.77129429971205,69.34327938235832,57.85058658026946,63.04738033291943,59.08056827303879,56.638691278333546,66.51291670065567,72.29013786345138,82.59153978342994,83.98936290146315,81.66836225198732,52.74670863055248,54.14427257686051,41.48407370225468,49.55258854175921,50.110168831550936,64.99612055973961
OC(=O)C(Cl)Cl,10.35384463,1.7155737270231626,11.35572152475077,9.35883384506651,11.08567719593908,-3.094464903893382,3.938973358323537,11.701419461754892,-5.012457103881665,-2.3561639766413904,2.0175269581436126,12.376144978300063,4.713054054767454,8.343321661388082,3.8864926125954176,6.250943643123684,2.795333995003965,4.105439916437177,7.175633572748474,15.300815392772089,-0.2428370863367348,4.809756269648804
COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,8.167667941,7.21667026477386,10.927657679716226,14.803699508267512,12.241773876640927,9.045414236023298,10.50145948987899,20.871775752414813,12.882217553895238,8.105910748506162,11.798507761722764,13.96010288962609,16.552238126624893,12.195410512429792,15.242142373797725,19.55892468549792,5.494572017703348,15.40277185319222,5.759274474489217,12.360731341226522,3.1814485135027297,12.078594206098211
CCOC(=O)CC(=O)OCC,8.336183576,8.58230105672726,6.223403793232713,13.344283258464998,11.24296994841824,11.147390635648891,7.219420086242124,9.999476667769883,9.107387836914556,-0.7821719025890772,5.533287195514937,11.436031949897828,7.961126259844413,10.644176875070936,11.756854811902798,12.91821901362183,6.503491349759216,9.788778933004888,10.23769361647918,11.398603055624228,15.575698963545497,10.076676882175432
COCCOCCOC,7.092547596,9.111547541038403,6.526923167471374,10.119487614087388,12.676378595368696,11.139192038008574,4.001836442040975,1.877916813251552,7.304204100701654,-0.7748144332383262,3.4509048091336467,6.19069809030654,4.816162376883376,4.503327088081917,8.290375211286964,7.18652679882802,7.410816438275212,13.781931565693736,13.004503523534698,14.540919081410076,14.520075343570234,8.325261539345597
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,32.11592903,31.447245741408736,35.423327367760514,37.652056249631386,30.136003664545942,40.83733847246027,20.239176209714152,24.004709547774,33.853953601177885,36.325778742083045,19.310219965526844,33.556280106943134,31.708328844965912,50.22777110857631,38.7798525984189,51.271927594963614,35.679673352126564,20.552636980934537,29.960550235890157,26.52051145520462,17.796691411323323,31.148163922640432
CO[PH](=O)OC,11.10342729,4.2124485144371775,6.266451919996534,7.725929648303044,8.00621014803042,9.368211512587076,5.081406575722866,1.003620074455597,7.534280823145906,-4.669512473673748,2.150969812550485,6.204471885218545,6.42460045697613,4.733484526112591,13.392590527566156,9.748913094507792,8.607407493570442,12.805256042870653,7.690623555864072,15.937909336910764,22.001396053788124,8.222767651405151
CNC,2.714483852,14.684356558042044,13.29896701403582,16.44166689896739,16.092126473164434,15.795611257059845,14.695630336467255,8.350823591500045,17.900193423879152,4.808230230614228,6.4795529683306725,12.012900055811553,9.633859590175916,7.585990969669204,7.063922044945528,10.138240962598545,17.963426131298583,18.10376456724565,20.47263259862856,12.79625050702143,25.50027338788161,13.491364299690416
CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,14.46575501,-11.729182268931645,3.915810341324587,11.369101882013783,0.9255486027171856,6.210194697516549,3.714990351670956,13.462594211936588,4.096955536976736,1.4073071060386797,-2.138811348250784,-2.7249596413061354,-10.055433808718568,-0.4735076665531466,-3.715067905554229,1.6162282914010078,-19.86421658622899,-20.90879801376485,-3.233143484363211,-4.361433883615085,-9.522391089953963,-2.6895548295553056
CN(C)C(=O)C(c1ccccc1)c1ccccc1,8.21650457,27.24769963349769,28.349027749780653,28.65931195511996,31.21308290232337,29.65783044743123,32.92531978726507,21.445599934810847,33.36046919715929,26.93156603652261,23.11672575202408,39.82031492812501,26.39965405609026,34.73076526253071,36.864954433350064,39.82271916189644,34.229900288904595,31.19491704145465,30.25339282324149,33.30345036600745,32.961063233223584,32.36190774021162
c1ccc([Hg]c2ccccc2)cc1,0.52557329,23.774432028229157,17.84365783471396,19.304281697987864,30.426219529651583,20.55170030505719,18.022805650609406,47.84680916197055,14.4999216517373,28.51483501384159,23.300125823322546,37.24587676745171,25.51251817392553,30.64043273410216,29.408481670476117,28.777942466384477,15.143782445882948,15.406402697848192,5.6889328239289725,18.33496955397965,13.08156462256818,24.344727830421185
C=C[Si](C)(C)O[Si](C)(C)C=C,10.80857354,13.705910797286156,12.039134140480591,13.888697367976814,16.34614467338033,10.651939763249857,42.064980959239335,16.929780003861936,29.546774189323667,24.933112899779218,35.102914318929784,32.22014306755595,26.523203812457165,25.295552400506143,34.91819203427812,35.79165169139292,53.71326702380699,49.14797764601136,41.43790148815827,46.46568248055817,46.21367659301059,34.30456254114845
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,15.86082522,13.607635212984324,16.73964662086365,18.468751502419007,14.068653731822709,7.284292227850067,8.12867995218516,11.732846675690464,16.013154012721856,8.36690831787773,4.28674795076406,14.565038227101205,15.78934047131455,8.936425830868103,5.742280159675403,14.202378723785174,3.264623920233454,6.873501315348428,12.277519062118763,13.66495503404146,10.161606381992012,11.974636602804004
CCCCCCCCCCCC(O)=O,98.94099567,75.5160935201248,78.0853790069443,83.2371107717606,77.74946046109864,81.5740864993598,87.38878432578717,65.1933983373,85.97098267020499,74.51301820543247,80.01705014034269,77.51216458520206,83.20798397946811,73.52392082864523,90.61842158216244,93.11989797293047,96.072232068512,101.22108645933096,89.73274259577013,93.87336738488004,102.66634482532989,85.31354882517253
O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,4.024137931,9.579109129230872,14.224150433720776,13.740198237230242,15.345942109191682,15.302059631302177,13.14675752836304,10.807103914440171,14.043749896144488,7.179215844163416,10.15549396931412,14.215635069540983,13.463270574172904,13.332735254197328,7.306546499510695,18.226023895918157,9.303842106133708,18.858390297655443,13.55577375668641,15.801201745619668,28.4702229803414,15.04223812378816
CN(C(=O)Cc1cccc2occc12)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,5.575556759,13.71658829603411,16.94016534863605,14.501381160517674,16.72071124163223,18.07575236127196,26.385240395825008,3.585182952707981,15.901590973787169,17.087448408086942,14.888424164957376,19.445537542855494,14.58403694294211,16.296778301888615,14.90516457372976,24.83553681177455,21.15116458766112,35.23803608294854,10.223797068264831,12.828136437300676,20.754305024702564,16.35917488860647
CCCN(CCC)C(=O)SCC,24.28323896,21.32467831846883,30.55773522366868,24.900292263268216,34.076152203141255,28.34209275496358,34.67064892882298,23.43204200283914,29.25975390004696,23.49120904018861,34.52708252118371,30.757861900132085,27.21007810084867,23.00412090069337,19.40214197633233,24.798443819825497,15.953825190008452,7.084138022588647,20.0881166061223,21.794403204984008,15.034711785658995,23.99434019789821
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,96.31702473,83.88613933846864,91.75606411377044,90.0478487496093,97.67982975782984,84.23555241594188,91.87380242769532,88.61358224860658,89.63140157481993,79.67757650449907,75.76935586818928,77.82543400507524,76.32535547900136,74.01018051769508,83.39862891222828,74.0063720042022,74.92730113240181,77.32095390804028,72.51332733909202,83.66180115184224,88.41166171976153,84.81368607967372
CCCSP(=O)(OCC)SCCC,24.58492627,53.87004910147053,64.6646633017136,63.73785289733355,65.84431503209015,59.273491426941945,64.72245321604319,57.50744286559677,59.330884528082336,41.680926198538906,54.23927229168606,54.541271126264526,58.9273565435965,55.84083481544002,59.03452333345871,57.13396766404293,41.76977274101681,48.58272410611111,46.800841000721256,44.70494432779407,54.75805992526995,54.9151998363637
CCOC(=O)c1ccc(C)cc1,6.593028457,27.020248929652404,31.209214147893203,33.90816383771207,34.818661030839266,39.86550470422505,31.75849006708328,37.48583147560625,33.94799125631717,33.00005977408004,33.9712522202638,35.51425618833808,35.41341170628053,34.0796580026255,30.522789791408115,39.436709217261686,22.71874814894529,17.830149840034814,23.70619799723346,27.607239094169717,21.08973954545255,32.93732190163296
CCOC(=O)C1=NOC(c2ccccc2)(c2ccccc2)C1,75.03377386,50.54478111410358,50.503288613057,48.13790701413629,47.13770499886286,41.24054593565268,67.60707025685298,52.42011310915495,63.63443930430052,63.23376883515125,56.952498165950914,63.76166584812604,66.48193114355658,64.03412694725705,78.46027834229483,70.71020333857291,50.82833862589288,50.20827429753459,34.363390223058815,37.19911378942584,41.09069824002512,57.44560255615638
CCCC(=O)OCC,-0.643918878,6.756262139653742,4.57763741516851,9.903939587748305,6.893692944019804,11.558583022657668,6.369117353375906,6.953112155168569,9.509393470354834,1.702094935384359,6.625600898904636,7.864183475979459,5.136237568709269,6.342795253511135,5.26887118886485,8.986999908142927,2.27319944659758,10.875112905121082,6.262113924891104,6.897774184252242,9.625748802439666,7.62280103872204
CCOC(=O)C1OC1(C)c1ccccc1,36.90752906,23.379579749318733,38.51826998230505,26.80308709258337,39.59148252408436,22.350205634982984,42.86109525409928,25.04463590542479,30.344587870257,29.646355373024495,28.130609570672032,45.48216322343775,59.38981247517067,44.67923643591863,62.059543159787445,57.943949903695525,51.01159000181511,44.31352100036396,35.58267188849052,34.6675922137402,38.04632361847917,42.81737625139152
[Fe+3],9.537897999,25.688819946869664,27.846113826128416,24.81858842928516,27.21330021484989,30.62130729029401,20.66710610280796,21.66119975432672,23.874190205453267,20.50985317920511,24.84167253951884,25.453696702578508,26.52584587276741,27.61000381002621,31.980529575082947,28.136852561701208,24.107292461142304,24.439470283415023,23.83181567889135,25.481986857837096,25.77431540087334,25.39527958774711
CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,66.56265898,69.91924640805789,61.8703730772436,70.3214299985701,67.24385561032022,55.166447413109054,79.87904132701522,53.07840320365917,72.83905327063448,58.24030091197084,55.14337651917964,76.76666725405946,49.5183132341304,70.09958044554196,71.80814274477781,73.29060826631044,49.17005498175926,37.308167369063376,51.43334926408703,35.56360832732415,57.02941570214675,64.27115621638387
CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,80.36824275,67.38284972521652,65.49668702689371,57.67932966600158,74.27375567227874,75.8582960473434,61.10050954820952,70.88232780491771,67.14922792292523,65.19745143732763,61.68319515325006,64.27532403148034,64.48517816787376,69.38100581858983,66.96337811693755,78.59072376644242,59.52540233782908,67.11496191082435,49.86646194003975,58.63759791950649,60.523102706932136,68.18705936757442
CCOC(=O)[C@@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,65.07854202,62.47325763537933,60.26696099711238,49.09706773666928,58.18226554626239,72.50359412835694,47.68407167775904,67.11759729660173,60.31477077285771,55.6613640010882,50.52428693202744,60.76346457838219,55.590868502826,51.01704661165631,60.13089175525506,62.641780896987314,49.8487941067922,46.50795232289863,29.623977009378883,41.95815395250356,33.72753855268161,56.516776699441024
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,61.22151526,28.68059778929888,31.09669860510281,43.18605929387588,48.98244381054087,39.745500860081606,52.730575594160086,38.02790547280182,53.86263802571722,51.477949125502256,52.36886400720383,49.06660643174378,42.510475467423454,39.16828507117422,52.25796862114075,40.76007777733299,58.21620521204154,38.91684411006801,35.3799182785634,47.12150271206155,54.95058145057069,45.73841637889144
Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1,26.57892215,54.87242207641639,55.94155082623035,47.3868279731979,51.92398328581456,55.82957102468908,58.46805570364647,40.16723974374285,59.891988944347865,43.93218211742168,41.36581640318274,55.30845198889111,31.399142559377168,47.25079895786888,47.39634523668183,55.90964020514613,74.00218403748622,78.62539015926399,45.07429655524592,48.50577796213543,61.90290826577257,53.02089561523228
COc1nn(C(=O)[N-]S(=O)(=O)c2ccccc2OC(F)(F)F)c(=O)n1C,90.00580897,31.856437881376717,50.26823762915495,40.444169201904,34.32445729380704,32.53340348791495,37.817060958844266,56.557627113819294,32.61647324056513,43.88906896999746,29.68157384763728,44.75151734085236,19.49652382539034,37.77087004731132,42.67421989587749,31.71979494819615,36.510312572269456,50.94691802146437,21.30492890677454,41.10866454296432,39.54313363437507,36.2405657048494
CNC(=O)Oc1cccc(N=CN(C)C)c1,13.87244071,18.51623486411412,20.023891978607438,17.246367820442053,22.987219545481093,19.246843209966777,22.820523773789954,22.633307556256177,19.872241901499645,18.900328856111823,20.741169851631128,24.713664380002943,17.102444445507412,24.165808508135022,15.729807507377757,19.397318297757607,26.07665479427377,26.2153437335895,22.35733812305796,19.40687775082292,35.27602113818154,21.705784443017446
O=CCCCC=O,0.307490223,14.097708911944384,10.18794173262842,16.446077981629255,12.781636381196028,18.256927316893524,24.61394804330525,15.766014453268578,27.498262129494712,23.75926761617533,24.862174993449333,17.04615430912154,14.556478390212238,17.54497529569621,15.383042024965444,15.544685686585655,14.343094440706793,13.763170032674523,25.30893503209092,26.935344133002907,18.193657253486265,17.831099313309746
C[Si](C)(C)N[Si](C)(C)C,5.376452754,0.1460055633428894,17.758507911015723,9.98527784419866,23.912314040901336,12.03445957851588,22.020017042678088,10.231293215319436,28.860851387503445,12.277199865413596,14.315601896769987,22.88155013181901,17.48803177012158,12.1711123279002,25.266581825502577,4.760567288728502,18.45801918302543,32.65059293844676,16.54553357594747,21.87999700585536,20.37420504158672,17.50461578564624
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,40.52732361,34.47224557935114,55.28195454381722,35.95867504467825,54.58377720665399,48.13878966980084,29.10187883749166,35.13346025951445,26.679350905198103,33.66118411725547,26.061508498449637,46.25363167854291,34.03246269293415,42.59426989015524,43.04213419404086,43.232353491981335,64.11283249355074,45.32665300149573,45.74436660487007,57.052549865289286,48.84167935224754,47.79888123491551
