cSMILES,activity,F_1_M_0,F_1_M_1,F_1_M_2,F_1_M_3,F_1_M_4,F_2_M_0,F_2_M_1,F_2_M_2,F_2_M_3,F_2_M_4,F_3_M_0,F_3_M_1,F_3_M_2,F_3_M_3,F_3_M_4,F_4_M_0,F_4_M_1,F_4_M_2,F_4_M_3,F_4_M_4,emb
CC(=O)c1ccccc1O,19.1,37.07275308910064,52.8125661368425,57.232599410190616,54.56276692791264,47.88059861612607,50.37521811109652,65.86576283787988,43.62186894576513,51.40126914713642,53.83704268822291,50.67993725671812,51.4241727573972,51.76123387554964,34.1019675160336,40.75204744879665,33.60694744359852,22.28661907287397,34.79537777427123,33.31308544347041,23.59145224439161,44.548764337168706
C=CC(=O)OCCO,17.1,4.30010807849505,3.941850879089501,2.0568540766818018,6.494989475966072,3.3029662655411656,7.255488997753389,7.559878324601797,7.070340445503334,4.597925625069323,5.371864317959471,6.306080481813964,6.689242811653749,4.94612762575467,8.084792223013345,7.596006680455275,3.994315247916212,14.92758234763761,7.942652759767718,9.844252339767824,4.251866632521235,6.326759281848124
CCCCCCCCSCCO,75.0,52.64012112878866,57.452139147967856,60.51265983834081,60.65940683172344,64.3783996261507,50.64228126475931,31.8264406244606,50.923839715023874,36.15879502427344,40.90757184289747,40.71908656448804,42.58075221613119,35.01305186603126,44.915526249410064,52.839309592641946,55.44857001442952,74.84883888304111,57.45241452697594,64.97326242537213,73.45001802246895,52.417124270268815
Sc1nc2ccccc2s1,101.0,97.855526539613,106.06163773138503,92.53781598796697,98.30765702330194,101.22824166027092,75.93053205412534,66.79253780880086,74.3839032741731,66.11324430326181,62.59421864787571,83.12516580350241,99.11862903362106,98.13124395518652,98.99181890905388,105.17364365295404,96.34198604095124,96.72833046956563,96.81254697870666,91.2063232852563,99.36235860900229,90.33986808842874
COc1ccc(C)cc1N,37.4,39.93117252913847,55.68878195704213,52.87553659239299,51.62486401593348,49.37680645708016,43.65387691288805,54.37154119693918,40.45482979733955,52.8908645558509,49.105843120848256,46.69198675789281,45.49823868043331,53.47649341397027,45.18386118485117,47.22991736294795,43.82235762194192,37.1343086889492,36.022965484870234,37.48793159415189,40.53144679785856,46.152681236166025
COCCO,23.3,7.390456821611373,6.597825447868047,8.758303035369565,9.80016167733864,9.65759083090617,4.399460053294405,-0.7353394462099772,9.96215482250742,0.0896492641665105,3.2702572969569843,3.8699298544347513,4.801193625233537,1.0905306448404346,4.676512496982745,6.286682716200055,4.330417809379483,15.497434089850088,7.907795349692364,10.467295739293965,16.02644642105461,6.70723792753856
COc1ccccc1O,52.3,43.78542269814088,57.75501519357539,51.16415069395423,54.5191413423434,43.60588845009477,53.312283088569295,63.26244132600344,35.657451111818986,54.60184621732947,50.973303548676654,45.42209746227656,45.256257748441634,47.562192624550846,41.967049774328345,47.2355890222903,42.099362752776855,48.4697048480997,36.08274428389249,38.15677861956433,39.55448571745379,47.02216032620907
CC(O)CC(C)(C)O,13.1,-0.9774877492922442,-3.2320581871628637,-0.5891543874664862,2.196651803451786,1.0485056107134056,-1.759650657144583,-0.3988780448770157,3.0131440386102923,0.4251455386375724,-0.433566348904236,8.221466770265842,0.4633734972040244,-0.3198954297598533,-0.259621373387489,3.60364525646056,-7.081938592008498,13.440823036807537,-5.897532772840663,-0.9500536157368202,7.615232558613798,0.9064075476092033
Cc1ccccc1N,30.1,40.55309648593872,45.21154614236757,45.30724539311122,46.38451208543432,49.789367838633325,34.70268746190313,47.1938721674094,39.52150637438932,47.37014793621668,45.43324084207791,40.38420404980097,37.34558604060833,49.00671717336681,40.95866357960478,41.96744889261951,39.45978999742413,32.714825161477314,38.61943043244639,37.55369998547849,37.48320271179754,41.84803953760529
Cc1ccccc1N,39.0,40.55309648593872,45.21154614236757,45.30724539311122,46.38451208543432,49.789367838633325,34.70268746190313,47.1938721674094,39.52150637438932,47.37014793621668,45.43324084207791,40.38420404980097,37.34558604060833,49.00671717336681,40.95866357960478,41.96744889261951,39.45978999742413,32.714825161477314,38.61943043244639,37.55369998547849,37.48320271179754,41.84803953760529
CCC(C)COC(=O)CC(C)C,1.6,14.48622670928214,14.643965180915288,18.777391157776364,15.85628834484512,20.208026685064336,12.708018647208355,12.395388954687103,16.17373510922513,9.113626538131676,12.24148367963885,16.950141179672805,14.635860791484024,13.341748955388551,14.463065662031514,17.00251975125081,6.799986471400075,12.724757136919774,15.179190772650422,12.666173436706025,10.23866531206214,14.030313023817024
CC(C#N)CCC#N,0.2,4.573336115549495,6.029182220798404,6.698037605045826,6.154613738580551,3.7594617230139695,5.747653556933763,6.072808259043882,9.260403723756,5.5210997639315735,8.135541874335523,11.224382089525909,4.064146501921378,0.8344196234965651,2.336885870464947,5.080587666025132,-0.386049398728943,1.1387708810515562,0.8525371250423603,6.2883301849608415,-0.8504287909231181,4.626786016691281
CC(C)C#N,4.9,5.263256670059697,6.112584398454409,5.5603317796828335,6.1182360295005225,3.158851869526174,5.545288526402949,3.2014995819126497,4.997708869973359,3.088155602602768,5.608880865170747,9.229111298714235,4.3477283727483,1.696963515254886,0.2741581273669169,6.75411690332146,-3.525142344969524,2.59108271588034,1.979521808354633,4.83694883541127,4.222694075398877,4.053098875038376
Nc1ccccc1[N+](=O)[O-],95.2,66.98308136164711,74.39002469730431,74.08659534516079,75.96122204134053,77.56522475424231,70.05036464638903,55.77888442623542,59.90959493571189,66.9516452474724,61.73400713496329,67.96299779830254,79.97265067099076,84.42840096984762,90.12512590013702,89.28398160060112,71.58101579272846,84.55691063874389,75.85331617814631,74.8430542577738,78.74499981242901,74.03815491050838
CCCCCCCCCCC(CO)CCCCCCCC,14.0,21.41414491141208,27.960918345362312,34.41970451287175,14.869340985250634,36.28792317284012,17.798353064295323,15.305780941801835,12.089441575505596,10.253463001642508,10.74506962800548,12.481770383599525,10.489733650014088,16.77650848421323,6.677087141645444,27.66306975580111,-1.0353762961888222,7.943646144984228,9.651717800686956,8.780176269598819,2.847740487583181,15.17101069804627
CCCC(C)=O,11.9,13.67515837132196,12.270271358904909,16.17805805212779,12.70290656984388,17.347063023008385,15.454007981680569,11.053271855146836,15.436038444772148,10.747517068545392,14.872631573392148,10.5988430667932,7.928544503653313,7.666401691509876,5.426052947803441,11.61412435545785,10.352191023016896,14.66352407296812,10.66237013446333,13.56948377405224,20.0993843707506,12.615892211960645
OCCOc1ccccc1,3.3,16.17833470539578,23.8064403722036,20.770800910663016,25.004760709017432,19.3203824790528,10.820373326810408,21.19099254396656,11.543305281445694,22.740709297084543,16.53927366222457,19.57507962356091,8.216031361544594,12.736780729195882,9.868454812495337,9.469749274739083,0.5996446737234891,0.0078083189465374,8.239379960487547,8.885629098946929,3.649285233284488,13.458160818739461
OCCc1ccccc1,7.4,17.837955703468133,17.242679110202168,21.299412848986464,21.318809316997868,23.010127973033388,16.47388307138899,18.3138411705862,16.073320800318402,21.190713392923545,18.0006964552104,25.028601257856167,14.480275231637432,16.96275729172688,17.986868104764447,12.8206316108928,5.479430484523327,8.807631007744163,10.429824728376056,11.324348595171887,8.46537075931655,16.127358945756264
O=C(OCCc1ccccc1)c1ccccc1,91.9,54.69595022635068,51.49128879203245,51.849604176450704,55.72790314436307,63.58263724002519,66.60167207007295,49.42112961719168,65.73093721202738,61.534481222017234,63.7429533213778,47.28861330902297,45.88281577327325,45.257829280995466,52.50537838411016,59.16956331144873,64.52046746645605,82.1704219490664,55.217971252953184,56.99998286942181,77.94763249014909,58.566961655440295
Oc1ccccc1-c1ccccc1,91.7,91.71527312636768,91.1714518452873,96.1465778247256,90.50532786314608,103.1509291769512,89.06977997173828,85.61018968493678,85.8667403132743,89.38559717965767,92.17757935341837,87.0897516092314,90.46466463501191,90.74545535000902,102.27043376983356,98.19945515539548,90.20029735031576,93.43484637380207,93.78119945608024,93.50314702984544,97.5122285294121,92.60004627992201
CCCOCCO,3.0,9.43294398597537,10.99931307178688,11.281025142393066,13.824430374690223,12.661388818697445,6.468514600342971,4.073454914285811,5.683825346354432,3.6819639701323865,6.965286602982488,7.834373142387662,6.568503944347206,3.6816002873904594,4.388988365211567,6.429551305258734,0.683895886278215,1.807193331887284,7.912534534622651,7.201884536231887,4.6669107842466175,6.812379147275169
O=C1CCCN1,13.1,4.834351886916892,7.482861208781387,3.433445607633722,8.687435885546599,11.545538601505784,9.6000353287945,5.747376569852328,13.213005047981824,6.638141056224519,9.71186453500276,13.680140970311378,7.787340083702915,7.406100647549515,5.245375489043596,7.972722821654287,5.3948973067324815,7.937295420281309,5.19697723164159,6.603163891766727,8.261178042203511,7.818962381656381
CCC(C)C1CCCCC1=O,9.9,18.21090626532923,19.79388332986365,25.086235096440923,19.733127198287523,27.48614291342393,20.40510445526616,21.58896671699494,29.021599109047894,19.960726290250285,21.38115066725985,21.945744429125888,19.7744795329342,16.898014754929388,18.222344744714334,25.1458012991538,12.207886662575548,10.192093330907394,14.67413897962662,19.67204002784002,11.071952836461277,19.62361693202164
CCc1ccc(O)c(C(C)(C)C)c1,87.9,47.52092576438292,56.40053616311508,61.79782844252584,56.36700512833625,66.49290227096591,74.5964021367538,59.73249848447776,72.28555734326225,70.95473828709854,73.68132770606209,69.51972604407423,75.57743534566552,74.01264936409287,78.22784719759053,73.65482669483859,80.39385443061838,78.62588902083559,75.46904527849915,71.20856574336509,81.79523466794923,69.91573977572548
Cc1ccc(C(C)(C)C)c(O)c1,66.2,52.58492331267222,61.85256407203187,60.0387835295234,64.17752520131945,59.92350913886609,61.82000296790412,63.01059298616568,64.8455306945118,70.70685216090232,64.61714619001822,50.01256214081965,59.29067053239188,56.30010383028311,58.724746695389854,63.04886209481422,69.15289168249183,67.28241889559676,60.63493445750677,68.69919660378349,62.26940884865368,61.94966130178233
CCCCCCCCCC(C)=O,15.8,14.678957427994494,21.270322538291072,28.205525943144785,16.806508885283304,25.586061920928117,34.506026634080726,30.10450390751493,28.51804741479782,27.120715753722536,26.966468572745622,30.99684776624509,25.078129473912742,27.021542431174367,27.57772243745545,32.070689609097485,31.87982144482368,51.71258377535021,40.672004909125405,44.67816955966046,37.768566171260616,30.160960828830447
N#CC(Br)(Br)C(N)=O,25.8,16.307057518802676,26.92047261115476,20.445972647806443,23.02300113263842,11.146499197340924,22.09714712505126,24.18581365584272,20.095506472909737,16.3708114176697,10.96201975954337,19.665111391576986,22.94460328482477,30.02057578547236,20.80101095558381,31.610881219286487,22.686157305575733,26.05038105667513,18.495314507911605,22.293822200175335,25.09784501150954,21.56100021286759
Oc1ccccc1Cc1ccccc1O,100.9,103.1177615240442,105.278050284712,102.18414896232896,102.66359346707988,100.70879221470406,103.1453892100439,96.35600305163445,101.963152083457,103.13104647273308,100.72082607189024,97.3759479787937,106.7213954714144,102.1527535532596,106.27836690529996,98.04800918879847,98.61084750997,98.5205318758752,97.91843198650324,104.10795499496597,97.1228605658811,101.30629316866944
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,52.3,47.117596038903336,60.43871217633537,66.71541932486535,58.718013382371325,70.46234531671632,81.85595871817664,65.35365267560563,81.2831407779124,78.46323917192717,75.14915582530622,73.42387554242424,65.07000095827344,68.01091008203659,58.74775016073836,63.86787448001681,77.2103910010282,51.38924990115677,73.59667247970526,70.58423181064282,55.8837876943181,67.16709887592302
CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,39.3,44.07981333790865,56.51535166065326,62.36772978326658,52.02456541184675,69.65262511452238,74.35105217352199,63.162412202256846,70.6216310262049,70.46565051200741,69.79896208263547,72.92945068109609,60.97154491660881,64.94551496974681,58.03976679712952,61.37775785229228,76.32020289197865,44.4273392502512,70.35502443915863,69.97278152024822,64.62941015784207,63.85042933905883
CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,105.2,97.451972856726,112.01767080740004,100.4663166036138,104.0689745031898,99.51505092860764,107.45136978718624,97.39272241823296,101.12511035686768,106.8971662443794,100.4460981663332,100.22426001457148,99.9599706654623,97.16803866189838,90.86432394557728,99.18158242418356,100.28081915538192,102.77588615060182,102.26809712582424,103.8746786482281,105.6219087683388,101.45260091163024
Cc1cccc(O)c1C,67.6,52.684416390919296,55.72796023154535,57.71700720630899,60.96335655549009,57.482286669365934,54.18871349347697,66.70441263767145,59.71472803203413,65.26026691389045,59.88698370122778,56.31879010330725,64.1160922091475,64.43144896629482,67.24053133977307,69.40930546375526,64.08237157219561,68.8523666269377,70.05950751999079,59.24341866551366,65.75571812458764,61.99198412117168
Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],58.0,59.23868800669645,68.96473335064412,59.15478192487375,64.8992389250401,59.03650716365525,57.89958299822232,63.96665284906421,57.46544361739264,61.77015611305279,60.54304924323419,64.9725319549276,64.1518948670778,65.08891635602987,68.43145153566815,69.18139103626184,51.62098845287606,56.956731571163296,49.0621946030873,56.30346583625106,53.16668717391008,60.593754378956454
CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,97.6,71.62949934549441,76.94567513020138,79.51145195097126,82.51811966750273,80.73962119930661,94.9224867071037,83.22593249505579,87.25731067641242,92.45048520333027,95.53921575562248,80.9507172794514,75.63235511881994,74.75851724145326,78.77210285117677,85.10266791650974,90.91435045221024,92.7153188084,77.766313660576,84.11092839372532,91.0689064429482,83.8265988148136
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,30.1,38.28223945920313,39.31669886131267,37.00562514971728,37.45930604442893,45.22244430503166,30.68768722371744,21.401686662594734,30.54897512287848,27.52501085850784,31.499947512117124,34.32125632920295,33.57421706535231,36.7517991561664,34.44518814283879,28.37035368601663,31.895174451930785,22.66580158449073,29.84822396167061,38.06131901775315,25.67709704090182,32.728002581791664
O=C([O-])COc1ccc(Cl)cc1Cl,90.5,83.62563296042008,82.7800927470038,87.0706819323535,85.82798619178773,88.88453054034852,87.14272458315921,66.77241080220341,76.29789266276988,71.6482252165998,75.88912464941163,76.68772336902174,84.13552474743967,82.53827321647793,89.76086361998547,91.69721536958804,93.21444933146516,96.72604004426292,92.5703019184966,93.14454798046594,96.36860355924162,85.13914227212513
CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,71.8,69.96021743965092,65.87247438258215,75.24866641905473,79.55474599175108,77.25759290721834,65.43971126343209,53.47299726870935,60.10585975856631,63.507936274660665,44.32503500489058,61.80934772244113,68.16852816462807,71.1080625399974,75.61201015814046,77.3928684363056,75.86395928132842,71.43712893273292,63.248494089763966,77.00456939243568,71.42612361267054,68.39081645204803
O=C(O)COc1ccc(Cl)cc1Cl,86.7,85.36174639143121,87.74395498624534,85.36059147382039,81.40480104727928,87.92842562881337,86.70357887722865,71.23076456959981,76.51525827492992,76.09162168159844,80.03023299424999,71.15926808064928,82.86579660653945,80.99917770847803,88.42153418241429,86.50384129857123,81.7286084516158,84.99138436420176,85.60894896229362,82.55432846286996,81.27528643460451,82.22395752387173
O=C(O)CCCOc1ccc(Cl)cc1Cl,99.4,89.73122128005389,91.5941253429177,89.46952924514252,91.67734088940084,93.63035487383904,91.97878053156109,75.31661615565244,83.84965979530406,84.85279880620111,90.85909055030189,80.0312715211607,82.8868234599629,82.89338366282453,91.69547007497648,91.45429491656488,70.41157365174556,89.9352153249428,87.971236358858,86.46776735434237,86.64406937167576,86.66753115837143
O=C(c1ccccc1)c1ccc(O)cc1O,107.0,104.17079168845407,110.31319684933932,110.3534696607798,108.83100281380553,109.89205592298715,106.0465821965086,97.0909493209272,99.03398772969,104.36257431604685,109.79684012981936,101.8257476123543,109.48910383820852,109.93186052425789,109.77852893785436,107.3290298763102,100.92317934254612,101.58882552028768,106.07093189998082,103.11519443990352,103.8433718311646,105.6893612225613
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,108.4,86.89242061868926,96.6930646380865,94.05718695313276,100.70476537269218,95.36523873477022,91.836205759313,78.19651359626988,84.0901927800727,88.40166549168923,91.80620892397766,95.44789295633969,101.55478404616262,106.65699059211713,110.34404824363048,109.89226250832172,105.33921909845138,110.60322375377788,109.2896344771968,104.90066772188644,112.76545898427356,98.74188226254259
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],74.7,62.10137636035563,70.38396022411874,63.86478405148108,72.82619818676528,65.00528714877598,63.88437253814551,65.60022960504973,63.3564806041139,64.45626863077933,67.74725817948523,65.02090029554508,65.9486888251889,73.24065249692566,72.35656430258769,66.82908909799838,67.13621558273826,73.87637982497981,73.0440943616506,68.38754042829243,72.24135234817743,67.86538465465773
OC1=C(Cl)C=C(Cl)C(Cl)=C1,103.4,103.71401957771327,101.2394966178243,97.50453258632268,97.76256665024616,103.12266663039892,91.08059798491408,85.15324323110057,92.55147296205404,91.75601799923612,98.27495656808142,97.40417526878052,104.33035939419588,104.39615875511748,107.79045419844373,105.89900212604717,107.08419783459976,103.5709847372126,103.36253434503404,102.69120548330284,105.93455182215632,100.23115973863909
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,97.1,93.9954757090838,94.05991396391724,90.15652517939108,88.53338289079818,93.31533901935272,96.88532969218946,78.05344976870612,85.93796927243586,84.62706299067379,91.58262408625468,82.2692873585019,90.45225024042551,86.78314105837251,97.23414059902149,93.7998393196614,95.9877726354752,95.64876800104318,95.7303166852578,89.60150729902325,96.2104948065285,91.0432295288057
Oc1c(Br)cc(Br)cc1Br,105.0,98.92711442958688,103.42807427297464,100.92030461638782,99.29804498345948,106.50172281961208,100.8781677179176,85.85094339378594,101.17516711599166,98.42593616708196,99.92824052211908,101.9368676260666,106.36128593999943,109.28841688368826,111.38742307483056,111.37604357855652,103.4544506740847,104.35551613435868,106.1009677045184,107.94065205659176,105.03366421687744,103.12845019642448
Oc1c(Cl)cc(Cl)cc1Cl,100.0,102.71142374319042,100.7789040571922,102.0788055457282,99.85312122209324,108.15063777534532,94.6231415746837,82.47570865705237,94.2644259925263,94.992386993859,97.58882494396931,99.65668845281996,104.42553495763757,105.70758540471503,107.60924174987832,108.78987654750338,108.14456063950531,106.47982487163192,106.3521249851534,105.91463206270564,111.93703644467928,102.12672433109347
Cc1cc(C)c(C(=O)O)c(C)c1,35.7,35.279827207870284,41.66382652493328,47.87464288605125,46.11081307912603,46.304514279937216,36.29514137412189,63.05987504704626,32.901473471712734,45.457379021947496,44.27607321032291,46.47164002430878,50.78492790976877,45.36582897762975,42.67828809320271,42.29774781637,48.60657619612409,47.57189608630299,50.8322937305704,40.17287980846866,51.360978548308346,45.2683311647062
Cc1cc(C)c(O)c(C)c1,81.7,52.93310352657421,63.142055932444464,64.26119524960002,66.61761141632607,65.70090324754943,70.32288098321767,72.78813525480415,76.03350200165067,78.12230702598285,75.3228938081779,67.69230611217598,71.91792966913856,73.27874859476013,78.64768264008524,76.25438820426129,81.27192454140453,82.860599102351,82.6592845996098,76.28453862753531,82.03148683240991,72.90717386850297
C=CCOc1nc(OCC=C)nc(OCC=C)n1,29.3,30.299354245329774,42.32496488171929,26.007983404714984,40.14749692743372,33.29293582315307,39.9868890324208,49.067876956027206,30.726088885805204,34.61546736770195,34.03393785913219,48.049401701247454,43.65458049238759,39.15542393817436,34.84763751294337,32.917713315041624,37.73000308729355,27.70603537498187,27.721055446214013,32.48818096243767,28.6607490593557,35.67168881367577
Oc1cc(Cl)ccc1Cl,105.0,86.48755393060972,88.03935041531281,89.02886889377093,84.78057691917196,94.680618505569,66.84945432611363,74.51867912890941,72.63748890588596,77.60127701410158,79.53621355073227,82.04078531925484,89.16779672438535,90.94605460128248,98.04040531729976,96.79134444651106,89.67027645115125,101.38532904041152,90.57765359478776,89.54761723550934,97.08410552865712,86.97057249247139
CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,10.0,9.468331452008854,6.625877210978047,10.207043982084976,18.33439462325285,17.44193533298175,17.58847475918045,15.655040011881956,18.567046314330703,7.2494537089242,10.806569415931456,20.74033127169493,19.51978711160754,18.25998917082773,17.091729301328012,22.562236861949813,11.113293278004187,11.215505676100191,11.778813655871168,14.904059940054562,10.776036828036151,14.495297495351474
CC(C)(C)c1cccc(C(C)(C)C)c1O,30.0,53.141764862635085,56.79086538065992,57.27294687410023,57.20838127093708,56.16240905835227,80.63802488146916,68.80089106974415,74.64229543380988,74.40414280677238,75.260941752283,61.58714058373407,66.00370726449597,54.93986813125285,50.91146286539908,64.12628551900835,48.40375101040626,33.7173465938773,42.17357091941759,52.83412219167853,34.268958980998235,58.164443872551566
N#Cc1c(Cl)cccc1Cl,77.7,79.44388268375563,74.22634476739191,73.76706740761318,75.06807331356029,82.37160760983181,69.8764081033984,52.37181132286727,70.60198874699996,60.62397924213087,69.39836302421813,54.9655136569116,59.411567265542686,53.176049497652926,62.63447740910894,62.22640954975538,70.43254969635004,77.05411502234989,69.09352498650698,67.790340227139,75.9598166167948,68.02469450749399
CCc1cccc(CC)c1N,16.2,39.837675114548034,50.7844089530622,51.08738819473002,51.99833055809599,48.31441015236921,50.60977315201765,55.47269684731923,54.56083373560297,53.32570073230733,51.463834686137474,73.79183889959131,72.55696183639347,71.61313676806986,80.4030148882654,71.59761767854627,26.47448388385193,21.98355416123136,30.354308181251312,30.26358152860077,22.03934857457081,50.42664492632814
CN(C)CCCN,11.3,13.38518183324974,11.365751303545888,10.82640697495306,14.918800441717114,13.69234161318943,10.224998251101397,6.935941120080862,13.292268796466717,5.457812543745675,7.575424224547618,12.345030058911917,8.921577671182629,3.739879094897816,2.328343574225343,10.043911735488624,6.633253920388178,10.796579079969677,8.570526440685043,9.730674573692554,15.517262752839873,9.81509830024396
CCO[Si](CCCN)(OCC)OCC,-19.3,4.853091852332028,4.616461090443316,5.684665467036439,7.993246966330247,6.154323911347412,-2.2131520841553964,6.741015789440596,-1.4426129748976066,-4.639182388256067,2.066860954101969,12.22678415639604,9.376880306688602,6.729647697460585,-2.6621465759385288,3.492367376903985,-19.652933527909035,-19.122049381329298,-4.739497210140748,-7.088614661214642,-15.360975827606438,-0.3492909531483271
CCc1cccc(O)c1,59.3,59.9532581478186,67.82640834891944,64.87665874878594,69.13983730399588,65.01621056153994,67.4084034366517,68.52853486607196,62.90744126586816,67.10911889515577,67.39543265097865,67.8165421464492,70.98614187144005,74.37403497774895,75.89337971456652,71.0325917035335,69.3571689891757,58.53573906243732,68.6658444542764,62.0403489666776,66.60879527063616,67.27359456913638
Oc1ccc2c(c1)-c1ccccc1C2,85.3,90.57545727092104,91.98608154515765,95.90460282431076,91.41290427841814,95.44158186277072,92.398277466402,88.4800658195062,98.733850587334,94.51770903888746,93.82013871389653,87.616865663228,97.78017662851803,96.58943841686008,99.67858356838688,93.05292777366392,91.24298310387952,86.49910887481956,91.70402663043396,94.81068489866657,88.19464392233141,93.0220054444196
CC(C)c1cccc(O)c1,78.9,63.88083213668544,74.28584058963608,70.43191565289811,75.06256220480904,72.14365285707402,69.13911177183657,70.74844999423452,62.07256541506121,71.05198022833815,69.64271323720284,60.63377559473837,67.94570271803097,70.78051722412421,77.40958248256702,76.45711645185114,68.96386218819234,75.25009710368325,64.96242628445142,68.853878394396,70.8547817926333,70.02856821612218
CC(=O)OCCC(C)C,-18.7,7.083367302819106,4.660128393568826,7.843961788996843,8.062607892805254,8.802257970067352,6.925670958451839,4.464945858439236,8.225411198493362,3.309437985211304,6.976225428737791,7.974630367272475,4.524744220953693,5.82502598046247,0.3932284404028365,4.528133951443024,1.8426992620057303,-17.573570049274394,9.5868354308908,5.660940182871634,-5.920068302097263,4.159830713126096
Cc1cccc([N+](=O)[O-])c1,30.1,31.062159761990586,39.99221258710917,36.03434410479564,41.50283391237394,38.77067135275732,40.22865398756287,48.21626935433201,36.48498058357825,45.19896062427664,43.6804836319229,34.057761790768,26.153773618487158,39.97604951497302,30.45251427602729,30.602672101186737,37.1717108352806,28.99751098567884,33.176624029520084,40.39945094055528,35.79833842175057,36.89789882074635
COCCOCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,33.6,19.120048186792392,14.748461072425211,18.11644673959699,24.526603959359147,20.807073228021903,38.2960495252707,21.603536670271,31.611027987620865,18.429175994543936,23.486970921446424,38.601569164224415,31.26428018046195,22.602839080061976,34.25587246241314,36.09043527561904,23.85797988384057,34.53056198915007,22.478641736603105,36.092720430843,32.93253485821761,27.172641467339172
O=C(O)c1cccc(Oc2ccccc2)c1,98.8,73.08496999273676,83.5506643161161,86.2071987784132,80.77789156804543,84.65830056604145,84.17811021089102,81.18268968165891,71.37130089004543,71.61504952171265,73.16232965409858,73.05211463467018,82.40196044511855,85.78318810466962,88.29633779758848,81.99690299971185,86.92362272055209,99.70203128414758,81.0699593496569,80.70471025863152,93.97130475620372,82.18453187653552
CCCC(CC)c1ccccc1,8.8,6.697038579355855,15.952232137316738,11.134161778985014,19.607131395665117,8.769777559008638,5.806264456158786,38.72536584149529,6.701313586447007,13.354294427055116,2.0122512198268083,21.40422950200256,7.913952875964775,10.609643721638246,8.24752340489404,10.834407409989907,9.384217381173356,8.104839163587911,4.372777663699161,11.063767168760176,9.145742029273997,11.492046565114926
N#Cc1cccnc1,5.5,13.132720356581508,14.909552318187114,14.399085321186536,15.346264871337674,13.712291387736816,13.388366002033807,16.420638796866868,14.660072119887396,18.961519197532752,18.203448834862915,12.27574887909184,8.581718819456853,9.358947185296476,10.436600830513491,13.383283020498109,10.342534798161228,7.37222407330286,13.295398381793408,13.207548859033036,9.954676433125186,13.067132024324295
CC(C)(C)c1cccc(O)c1,81.7,59.986619018881,67.04342910030383,66.32556217440478,65.9292805202764,60.41858455325857,66.50899392379237,67.27320344544694,67.80138102240629,68.22695652530786,66.69069528525546,47.19933798151066,48.60454406848968,58.61654829608701,53.03561467369331,64.29236477233614,67.01303364692782,75.14781312979653,58.2384360019468,63.02900801203607,70.76834643398027,63.10748762930689
CC1CC(O)CC(C)(C)C1,9.8,17.0884097827232,16.726316763800344,20.60209511304878,16.44273838146564,19.900996449115212,17.489958244573902,9.716811351160352,15.584209221649964,13.211022859180268,12.487123613721518,16.918728069245493,17.272281782961144,14.413730393117929,19.89404975447696,23.67839661768016,6.469753124774954,9.01985539616011,10.801190296062028,13.170231844513316,11.610040110342378,15.124896958488682
CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,68.6,41.818358645571074,51.97909766681843,61.005519830928506,50.87781126809176,54.35564035879087,63.79709996787617,37.17305165825081,61.178191440784005,57.25018462182463,56.242134500135975,66.38546195722441,60.16493157792444,69.55855007885727,70.00759070254077,68.74152636477616,58.4956089024464,70.26021037506592,55.74958091777511,61.09072909274256,70.45641263117979,59.329384627980254
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,105.7,94.04995005494784,90.62202723769964,91.29063231660932,91.19724207771448,98.98649388180564,89.01825604666729,78.52191715396098,88.97958172542123,86.2156791170415,88.15834965233677,91.14445688622328,95.76588300347257,96.86749717571897,104.17225675116576,101.96191128819412,90.61175837457898,103.4662411588815,89.84774970869623,95.43839156940555,97.8192409543605,93.20677580674511
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,107.7,94.04995005494784,90.62202723769964,91.29063231660932,91.19724207771448,98.98649388180564,89.01825604666729,78.52191715396098,88.97958172542123,86.2156791170415,88.15834965233677,91.14445688622328,95.76588300347257,96.86749717571897,104.17225675116576,101.96191128819412,90.61175837457898,103.4662411588815,89.84774970869623,95.43839156940555,97.8192409543605,93.20677580674511
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,105.8,96.37688069202424,110.03160773574116,96.6835706005405,100.96516196769788,91.2975398656657,113.18840844851158,101.42512631737551,105.72223032414236,109.23049243466065,104.24397191011276,100.77704480891032,100.42231587168736,100.17202834593188,95.15089029616917,102.7054287185399,96.45095909782424,99.29908127208869,99.83435106257188,100.148434308057,101.73674882108656,101.29311364496695
