cSMILES,activity,F_1_M_0,F_1_M_1,F_1_M_2,F_1_M_3,F_1_M_4,F_2_M_0,F_2_M_1,F_2_M_2,F_2_M_3,F_2_M_4,F_3_M_0,F_3_M_1,F_3_M_2,F_3_M_3,F_3_M_4,F_4_M_0,F_4_M_1,F_4_M_2,F_4_M_3,F_4_M_4,emb
CCCCCCC(O)CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(O)CCCCCC)CCOC(=O)CCCCCCCC=CCC(O)CCCCCC,60.8,38.6561714564668,27.29514049981452,21.55752096218601,24.749165119224408,5.931828852395093,7.183124103768527,44.73644942763477,45.62982740542012,51.98933896175974,45.67893454894551,-2.286936057043526,37.39273463926576,3.1908604557236373,22.74476010050338,7.880205184822525,34.524498253297125,46.169656565674416,22.81541614584912,4.457467351178451,27.986623774394797,25.914139387564056
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,103.0,104.09409911237124,107.80116207576016,106.4419677152307,111.3751546410455,114.29735291288868,108.61299575214588,101.73223657931118,100.99769979934509,107.88198949154526,100.73286794876452,110.42817202945577,107.54569471709748,113.01226823721424,104.30138984168846,106.75825773276466,99.88354351522185,106.9978271617248,110.48765434026528,104.81027435838604,108.43198180656134,106.83122948843939
CC(=O)Oc1ccccc1C(=O)O,36.6,24.704819706898697,25.53219898789732,27.778046454027564,22.623798608550768,27.75367782795248,32.303892784964944,15.853541293353471,24.077966589303195,23.760626306567964,18.05598480303623,35.955961530162284,15.481759556808946,40.48540898272276,33.32752079519362,20.44026045964611,21.56816385059467,20.65227425344325,13.315499566901856,17.773759815664445,19.703189066653312,24.057417562017193
COC(=O)NS(=O)(=O)c1ccc(N)cc1,5.4,17.17664899440209,25.379051455234,18.93001151294427,20.69952370403492,22.769157404374216,29.32246516547325,32.21552041049527,54.86977195657764,30.67544340877371,29.203203963918376,22.57932845883925,19.843263900599965,35.81713692732405,25.00265959687759,19.008604347191675,15.57758372630585,12.990952770502886,9.601090725187742,15.218575850599606,15.67417350786402,23.627708389376018
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,15.4,14.393862279767372,20.966567635023765,15.831360347424711,22.28032235964464,20.378791292625152,19.26114667812774,13.263251141687412,21.176271116678503,21.83069341984025,13.41990453285248,21.022432778400173,16.573825541650038,20.563231779116148,16.77236286163433,14.491934605013483,15.300377359305738,16.3854449688966,16.166466090219227,17.048448259793442,17.760745793530415,17.744372042061578
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-],63.0,54.58311986542697,56.16767197480986,44.19110635853109,43.2769399350315,47.80005883352261,54.2256130405142,45.43842220698927,59.729808556352936,43.17613869983828,59.38722591811793,52.62713903149408,67.23916371254887,44.29185840250141,56.59650083208665,64.58428095114624,45.33727432310018,51.80135867658364,46.99304089880916,38.91477958215519,55.8905886707347,51.61260452351473
CCNc1nc(Cl)nc(NC(C)C)n1,6.9,29.301376487063138,36.33379025657499,28.83300822724229,28.680202305843878,23.96991993298636,27.2636865536277,24.25311338142157,27.74159790287493,26.36236597972425,30.60744980981523,21.44211895356119,23.876458084390755,24.824906313282497,19.231929000943538,22.871637967415143,26.741400110382983,26.03470642996801,29.06032121583012,25.7713050161449,36.30905539065111,26.97551746598723
O=C([O-])c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,46.2,-11.608658449310518,-20.133358328159545,-8.932881463407853,6.492688362189455,0.6511250569314271,2.576000098125455,2.428936592794564,42.38436007686256,8.396449500552023,8.39128885073833,0.3878599913185283,21.33459644897422,6.109229844577342,2.855903575076127,-1.697277443192,22.071947378413324,29.35527329648754,14.224099772549156,18.5870442800282,22.39353459635556,8.313408101895195
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,34.3,31.58002770867366,42.64292757546296,27.820495923833043,36.05276001312622,54.17639108821774,69.05774744185972,53.103350805894166,43.039983126605286,39.37752259792413,54.65042503531927,43.79784247601656,29.20106719747542,48.56694409038522,46.70729313321085,33.708714470562136,35.473651844934025,24.7636748997893,26.913558008968103,26.87094072048665,38.40085724022787,40.29530876994862
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,86.8,87.89081067587594,93.31840731524952,83.49662654411267,69.43103678495414,76.5977187270672,45.25288601439912,62.16409093430775,51.58608007986111,41.86674633751056,41.363800822943325,59.572677233084406,86.11845184911,69.83954400964342,57.59774012640722,77.783861907165,76.48420773445142,83.63677244343404,69.50573977393493,66.28562008104664,90.11420268944184,69.4953511042
CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12,110.3,69.17133963123119,62.236870081508926,64.2621146005792,61.70904651610145,44.8783761811824,62.89373303311225,62.31491660912045,89.5456601865517,58.922613001474566,83.81815395857525,41.86520820413661,67.20805323292213,46.2607443381413,48.79263159258973,65.010245122196,21.43344905511396,21.151065296259603,14.370494695648189,8.267854606131035,15.306127641753264,50.470934879216465
CNC(=O)Oc1cccc2c1OC(C)(C)O2,24.2,10.755142920063848,7.120157798499825,12.706492652393967,9.020974684468616,11.616556290864008,11.851405885029996,5.306861117139839,2.896209195958697,7.86624313754433,7.836319519277147,18.657821326908195,14.653734899055674,26.476770656529645,10.082298242742578,9.389252646595857,8.846559611407727,11.318349517423162,12.116751652270306,5.796971064337811,9.411254448966544,10.68630636337389
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],37.5,68.83789287555568,73.60375006353752,68.89747628536665,75.11784378199818,72.62336629959276,62.37000000391076,59.83577347021242,45.11113544738432,69.17369904962302,69.65200720693987,62.4351724585283,57.86205020331905,59.55114069718799,62.75263265063383,45.60293990641628,69.0997356307161,66.40175654762348,76.12356455537255,67.80906442767989,75.84726882789758,65.4354135194748
O=C(Nc1ccccc1)c1ccccc1I,73.6,82.26008770824797,86.15666806112557,83.4627728677604,78.24113365999914,75.59597358371374,55.8758852518538,56.47333664075889,75.58166462485448,67.92273265384512,63.572422830867566,61.8044230715858,75.10300071277483,73.66662750340947,65.52791748318901,59.205027473846414,68.10202956129828,81.19713922844393,75.03091255837506,70.28296847099666,79.15360427977234,71.71081641133593
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,40.4,37.969258857782734,48.71494504263271,30.7597907719496,23.58826115248047,35.6043733434644,24.879447035524624,26.19067356272015,39.68022917549551,26.81662971292993,37.0855571098524,35.59280446173217,45.034021253982814,40.089419554543504,29.02302258907111,31.090122610393763,40.37218285674079,40.84972317231086,30.432213555199034,30.034699094783303,36.04684812237902,34.492711151798446
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,21.5,34.708207965438795,25.628260075589104,18.80263748268296,35.32283735521329,44.37053367216637,53.033481484466,68.56819567426714,47.80798036274311,46.69384304146234,59.15760059540187,32.47155314323932,21.313464112813108,43.51992720801432,34.032317208645104,22.80647796008634,36.838665756293445,31.465914468852045,19.951755179292107,30.573023863839268,40.96226811721588,37.4014472363861
ClC(Cl)c1ccccc1,12.4,34.00592779718424,29.81325961682189,26.96767514388049,27.560353607930512,26.90138334285492,16.683614442127457,12.29273582007417,18.16285915809315,15.907453568111244,23.04354264694019,13.878662556625637,21.86370465247827,21.79652687147084,17.580293632546443,25.14185158072523,11.912582422959645,20.36358656041129,20.77523196585281,15.96966107021404,27.18905853009717,21.390498249369983
CCOC(=O)c1ccc(N)cc1,37.3,36.67954409183637,43.45218971653429,39.975111983538994,45.92133031843565,47.404364100169865,38.822461236483285,39.744963183841456,34.44054498047568,44.5707514936177,35.38497767869035,45.97863657288461,30.72948775906193,47.01348894519305,44.1117594704424,40.15195703390222,47.18634711777494,53.21720861190412,42.650260056003575,46.80821848410494,41.52866826623288,42.28861355505642
OC(=O)C1=CC=CC=C1,-17.1,24.47505944286881,27.99246730472793,33.052809416087456,26.88238441885009,22.08654230209106,18.33624498034576,13.001389989357882,3.885080644382249,16.68852628255695,15.48108222483794,12.23386203375262,12.44905969282659,22.81681837831473,14.740885091983811,10.61284909530188,21.30313354635333,13.103380411783627,9.83338503485606,15.596286038994853,17.878124235609846,17.62246852829417
O=C(c1ccccc1)C(O)c1ccccc1,57.4,65.7506066898055,72.16461439687903,60.2540622218217,65.6432382692453,64.10205264240713,46.27659077661087,49.09506916230838,56.100882934514566,52.47226188968099,53.96633543045424,48.289443772111255,65.23090162769515,63.85920467597538,51.370976554114506,65.66567004297929,52.83582273181054,66.74374871764856,63.91742076514539,56.57287571551969,75.03584198265906,59.767381049969345
O=C(c1ccccc1)c1ccccc1,87.0,73.65036078556363,71.89241854100132,68.14638413749772,57.17896408548226,67.58818706049922,53.47551816685581,48.6611364804001,64.32015294292181,62.677897327043,63.81027387762167,47.2019707217624,78.77436625851556,61.39867103729976,55.21180928887662,67.0086602134982,65.27468194904512,69.44595180004093,69.89380688369013,62.59245521961637,61.0569758952212,63.46303213362264
ClC(Cl)(Cl)c1ccccc1,62.4,72.72646884948244,65.14321759066043,70.14537796593031,55.499969271775086,45.22455969936293,53.05042733394775,31.86599792085869,60.85353469101364,39.20347647900024,57.5382204285102,19.83464455624449,70.63321813989174,36.98250442666234,26.93009678466094,54.83403303627015,13.414643841963668,39.96531376629692,52.2073478562422,28.762834949358005,52.66100131949694,47.37384444538145
O=C(OCc1ccccc1)c1ccc(O)cc1,103.2,100.2212393917006,103.2865984043846,99.9908994560556,99.8605576779304,98.3968943224516,95.75228320234363,98.35678551762796,100.2257386561415,94.17464295456026,100.82786165572584,96.47636676604452,97.86529165648226,94.1034219200098,94.52074524671818,99.08550185740584,97.09765779083196,105.84516273742923,97.08935515253228,93.48692932059366,105.92160942920933,98.62927715580898
CC(=O)OCc1ccccc1,11.8,15.41833311251876,17.83510684258032,17.320127860733344,19.31214427908021,16.12840201761319,18.784548012873024,11.148969805442835,11.960365091133845,18.83563544315672,15.191867054605648,20.41860997382432,10.280715162805713,22.965906805681517,21.63547477693868,12.762538087539667,15.709288708520344,15.242333709009202,17.063576419228813,16.468336679851145,15.28125606692911,16.488176795503318
OCc1ccccc1,43.3,9.457523990033806,14.632791603654391,13.836756223746177,21.010283201579803,17.89995747108206,21.90644944260412,12.794728056876815,20.958091025635703,20.199842282373503,19.614576118568834,6.927742908559452,17.17614334721147,19.59153131545154,13.457043532730378,14.0977216131709,13.588791894065013,14.149093857858157,15.741883618096509,15.386473409810035,19.06411678393493,16.07457708485218
O=C(OCc1ccccc1)c1ccccc1,88.2,58.54481452800142,65.65163550115078,66.22620856816074,61.408025074676814,57.14306928182218,52.123463306657925,56.01481848157422,77.82188640767465,60.43462119454091,68.87167877573829,51.68030330154636,68.6484727396377,54.627291321658646,53.842182785800986,59.901760317578464,65.33622493479393,77.02946276956496,68.90319140418995,61.72907916841511,69.73590925804457,62.783704956061435
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,71.1,55.878405163503615,60.28793938394843,58.22154778802013,70.04348386589024,59.10007374812172,64.63183173971221,62.8802651527381,68.37464127753482,63.07288651427966,74.45093536399192,58.37959571439514,71.50059637187363,56.68903354648995,56.285396035819176,57.08848285990344,62.07246081189406,69.84043827715297,54.33301564959737,62.728777529000624,69.14034245799239,62.750007462592976
O=C(C=Cc1ccccc1)OCc1ccccc1,75.4,72.8166051167985,76.19377621673736,76.387730282529,64.98002988941445,65.48131666474988,62.268931916121375,68.12995226253216,77.40089663978895,70.12783799495715,79.8191694208155,64.99384278293736,73.02081307633257,67.43459213456907,67.45706176985443,74.81856019904578,69.86576944704262,76.03615598686721,70.32235042398209,67.81027006310755,77.48466282365641,71.14251625559197
CCCCCCCCCC[N+](C)(C)Cc1ccccc1,-8.5,-0.889797956246845,5.247756564560071,9.686764364419908,2.5782524155092545,16.796713215713574,-3.7717364468614103,-2.443407491864761,-15.88605087277827,-5.142281490649879,-15.824843764264727,1.679002945790515,-2.582595263425823,6.173091252756564,4.491515003966789,-3.9974921368553424,4.841842736849301,2.2933838233011627,-5.3668389067849205,-6.054128056003819,-8.98185978116993,-0.8576354922019295
CCCCC(CC)COC(=O)CCCCC(=O)OCc1ccccc1,13.5,19.989691791755515,31.7064350858088,17.211012952581306,30.693541672332145,37.68416303995586,35.29224792263443,28.70959402947313,9.104820541915782,25.703124067197848,22.6514340717982,37.56767706845159,23.88387342953468,30.45334462739919,32.70339662891247,22.252672722755584,28.43903739979839,36.90490035260051,22.281338890259043,21.718238740694968,36.43423171807748,27.569238837696844
O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,-16.3,-14.229585476491586,-17.438408410013984,-9.277669713078268,-6.945122375449884,-0.1975995904478509,-5.024041265533626,-4.243955208990784,-12.23996383815546,-6.398820358670484,-9.453736296430812,-7.0350660476458415,-11.597599559789325,2.580419955481496,-3.0678198456678416,-7.16754466088986,4.392801256635657,-6.35287339919028,-2.613398456368472,2.391886802922727,-2.502048191427342,-5.82100723396009
Cc1c(COC(=O)[C@@H]2[C@H](/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,54.8,49.4859552623161,45.21206313227855,54.210370733723934,46.5705262311941,37.29428076889875,13.927089593096092,11.52621630969576,47.54836814695957,24.96465352507117,27.47232287436874,32.61716394788348,57.73136253890221,41.28471772178116,38.49304603667595,36.70761958167559,48.183968215546926,55.49365137621519,36.65364961692499,37.933093740850765,49.79752419096613,39.65538217725125
CC(C)OP(C)(=O)OC(C)C,10.9,3.270822283558836,2.8247975355332926,7.272721389407195,5.855677296236152,6.697928410145451,9.340597462165372,4.500090254141405,7.384114898216588,6.665662786975702,4.622905569055085,7.111916087950359,7.381603311340864,7.562177393088703,10.053690361476956,7.457446661673494,4.297626600348963,-1.3294010012137465,3.681625989919112,-1.319537877342782,2.828160090921102,5.308031275179904
CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,14.7,13.053129873035694,13.086411350519237,17.5071194619321,27.6064956820026,26.26757381497492,8.86877765301411,14.850841619930383,10.068639459240432,12.564349871282698,11.70395415126341,21.594302303901205,22.84503818483449,14.248215064617575,17.720925040451455,18.23431890424632,19.285586026571924,23.100186592566917,15.025411251043543,18.07554703688913,21.355134055951293,17.35309786991347
CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,32.4,28.07778151553279,22.117278775651048,37.904764252271136,45.56809252763481,31.72240594621079,36.97128282052398,33.536869833283376,30.66437675344796,30.467079491410203,34.80935824079469,37.23082442654555,34.7669596338014,35.92476639434097,33.0315433890197,34.73869145231332,37.68727517836377,41.67386476847795,45.481023902508205,41.100738632721736,35.51617614557664,35.4495577040215
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-0.4,1.4552352731138851,2.165325528912369,2.48908333508696,15.937795742217638,14.969850898456295,-2.961098313865428,2.5570348173055564,-2.355543460705924,-1.3236751768021904,0.5219713861188211,10.1552541449661,12.521667295278206,6.363136078302311,9.080351598885224,8.914952207199967,6.262932055916579,13.30951200514144,6.458069707777128,5.832445390440675,5.060366295764105,5.8707333404754865
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,96.0,92.8693464971071,96.75159198728107,95.7814971276212,99.94807848399952,95.40258618272742,92.4423805439466,89.36335583482057,80.55928725265827,91.1813459477425,91.20707198010552,88.67680397372744,94.73311350764504,92.09754633359324,84.91262513876715,86.55503056320865,85.47575124787934,94.70206019607198,84.90265971535626,91.93397683310327,95.77682005028666,91.26364646988245
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,31.9,29.58711829712962,37.72970102254504,25.591492028133104,35.92671453042484,29.698749385754738,19.72874530738152,20.580829507023388,25.15126270813069,18.88397739058026,20.157527527791395,18.96602577507501,19.320584192886106,25.022190184087638,21.484008451129107,17.86521574596011,30.446411301833184,14.736806926418817,25.745718396904877,28.68682754495449,27.54712370150625,24.64285149628251
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,100.7,91.5938511666206,92.55776713252644,101.04489404237654,84.50702726289072,95.50577840557416,88.47221070676756,90.3478688292036,95.33636828793226,86.78033692291694,85.75528086835996,92.79502737683532,111.41140508556803,104.64498111668158,86.05286399206139,99.77369490673031,90.88637797843444,104.0964612297586,75.35796040699098,83.49859892787893,103.92827508760008,93.21735148668543
CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,95.2,97.41545796879686,96.01812698068132,95.55181479366114,97.5124798381712,96.06586715495206,88.32142793012454,92.98846995428198,90.57414380486688,93.09922015897038,98.29748737766565,91.6269331417827,99.86893554436028,94.12592810527124,89.56210459397252,90.14772121047103,91.71188767154074,97.45935696973578,86.82721725865073,91.76160516937142,95.77979566112938,93.73579906442289
OB(O)O,-4.8,-5.969019427668485,-7.516719154314345,-1.0882570205944404,5.072358395664089,2.3759886556987624,4.968656237121692,-3.070055375060789,-4.738862813069147,1.4269854924325642,-3.8129916166521767,5.508786837788165,-3.73603510807515,7.369111819521141,1.643368869126128,1.998131536803463,0.9269628028632652,-6.370432068344179,-3.2727014725751005,-11.387230718439234,-1.0647255471160122,-1.0368339837444895
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,29.3,79.01768865752604,75.18805557228855,87.86966066843739,73.57472591644287,66.74262658746115,47.80002704208261,53.645079617280565,27.504407487934053,63.7698616568653,35.488293094344364,56.52528642872267,61.895150862171086,70.07644375450539,66.55042026358481,55.50052077480875,66.02278728251389,67.24118448943453,57.27860424629709,64.56655069801828,74.40712448364917,62.533224979218424
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,22.6,14.738554451269536,31.20336606045224,19.454085894719388,23.64303851880827,26.646689726627656,14.493366882087532,11.035671449474858,14.68515172932014,22.09616445314919,8.777803504552754,20.98721580146264,19.80498317566878,28.27583787837836,20.0556644115057,11.163373434781189,17.331644326205442,18.240917892065,15.781748680313576,22.45142112926924,15.287953328976734,18.80773263645441
N#Cc1cc(Br)c(O)c(Br)c1,101.8,110.16692256861911,107.4146460100814,106.4434366436698,106.68374735810929,104.67407817764835,97.2099672982232,98.72468451070549,104.96993732830316,94.80461115609027,101.86974666225214,96.34069755488991,105.07413803564052,106.64045500990989,98.87126739770108,100.02680134097903,94.16207233417433,103.56902138197506,101.03774277327108,99.34211060093216,104.94843077272938,102.14872574579522
CS(=O)(=O)OCCCCOS(C)(=O)=O,11.4,5.712866706941874,9.720020221058585,5.460911318509872,13.644569996250429,14.534813222738318,11.28656997454014,4.653487674227009,8.902388368966143,7.176509206002343,5.258345432129055,13.04937799969743,9.09009969250151,22.40913457029375,15.022706907427768,13.78219211980102,9.880577966303658,10.239047153840096,12.13193325299236,3.6438558261401752,9.537621715466734,10.256851466291412
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,39.2,44.023689349695296,44.64894258292459,42.74738402687363,47.49018112005526,38.246720864816034,32.764027668919795,43.08251987921554,37.25830106824103,28.99320777119817,43.52856191008658,47.88075752724674,39.79214274297053,28.5604159920173,35.917822167638526,41.97858434864021,47.43290597568577,43.90385823684567,41.24284048365798,36.243633903520994,48.55966687391127,40.71480822470805
C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,40.9,29.782861551921208,43.002483039594175,38.24901379698982,37.242620872247024,41.29295138140994,33.78393433443262,40.56789434034629,37.323741689875845,34.3156405246981,44.083688892321376,41.887652308188684,34.20341087160136,41.75266652783653,43.00084901669194,31.464307290352245,33.84944608990382,36.30662114004252,34.86454008356457,33.322942533463035,34.609294077296326,37.24532801813886
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,10.1,21.60871141023229,24.333353752509467,19.30707775700756,24.694026925998045,18.86701199048424,16.91949646289279,11.481692299374618,12.314111978030642,13.390969717396649,20.224817596766965,19.569130480121128,15.121772392552966,23.419038358940227,19.771142197830148,11.42233216519744,18.55344894956525,17.32867512831711,15.006785893807372,18.65430975875545,17.522451096192874,17.97551781559866
C=CC(=O)OCCCC,4.5,12.496171136872483,14.27581637210843,14.934566724932235,12.98885571354348,11.822983437965554,9.360845398259006,13.993292193470024,3.35458471872915,12.309702046186525,8.641831320995184,8.095656543730357,7.300346264553493,10.339977723996569,14.97198844064166,10.957700269469932,13.351097876789831,7.97808312380506,12.850654429389117,13.461657210687996,12.29711599483909,11.28914634704826
CCCCOC(=O)c1ccccc1,17.1,38.24860559821664,50.58169688027908,43.002722701247215,49.812421405300285,48.4678448043032,33.364977939790215,34.819311152389865,36.06337871814094,39.593317349647,39.609736221925466,30.040353010354124,36.05628637696277,34.967774608544126,33.52056379377596,28.69501772887095,41.16010482126056,37.95340957958806,41.13871654950267,40.40857657337949,39.45993150898622,38.84823736612324
CCCCOCC1CO1,5.5,10.094799804717413,12.2563514886263,8.660798982384556,10.179397699401168,8.956642878075453,7.589093077537321,5.5437769837947,9.0576604390672,6.9875556379692725,5.498540863856711,9.455702653079886,7.153191760920247,3.738852096861528,11.951580118609971,8.324220744051011,6.601559562531847,4.5477596115134205,4.514416523923636,5.664475151080353,1.9339676561646328,7.435517186708333
CCSC(=O)N(CC(C)C)CC(C)C,13.3,12.795582735211251,13.442997999251372,18.348610490776977,18.247830897488665,22.057735932177795,16.305728755146156,20.17202496423809,19.709578405164077,20.900637506970032,19.19741072251098,22.74195005234359,14.436385091391074,18.665352771976096,20.579857718228357,14.534721726993574,21.41908617490395,16.333598370204296,22.649180610654653,27.029288321766103,24.384406363474262,19.197598280543566
CCCCc1ccccc1,16.0,6.801419542848961,15.914608877612087,21.0531532802552,24.64150419401863,28.969594018768845,21.346817080097644,13.13161596308549,10.56265692629773,18.469999328530363,15.865797300433872,9.659965419314766,5.929053512569034,13.70930286753385,12.607703788935671,2.920102533034296,2.65729760912528,-1.02865481625372,2.92607735404058,8.652469408766244,7.516737321744593,12.115361075537974
CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1,101.1,99.20230266144073,101.90467408431635,101.4126001377814,97.5672614746398,111.33086047040952,80.49837185169861,89.52437411475157,100.86678745490244,87.04514732441265,90.54197446741644,83.2079901550778,92.11730912065124,98.17777245184864,93.08404738756542,92.02738757953796,84.73764584797546,86.26094483430892,84.51394489720641,77.13294647710575,94.11966987966537,92.26370063363561
CCCCOC(=O)c1ccc(O)cc1,100.1,99.18736143874185,102.3490719086928,102.63662746106888,96.88607580199324,96.8548610726624,87.44699592898272,89.98971201046268,100.07441965237736,92.41577938892188,92.64942855995488,86.73714834394556,93.777778833263,89.59210567432578,87.37261052780181,90.98480166229396,92.01629779111602,99.72707170310512,95.1550413679402,88.61231869550963,98.05369248254269,94.1259600152851
CCCC=NO,7.1,13.887585844893898,15.937029251942004,20.54484425835553,17.801690855661217,21.059289472601087,16.766678168098,13.634050051035944,11.675802227404418,19.091327838684844,7.396300123316998,17.43623727688432,11.87775131695808,19.2460566416918,21.440290379758665,11.77410848483044,18.652105840092474,6.97841041503716,16.10607102330846,17.103236266905004,11.742649819552174,15.507575777850628
O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(N=Nc3ccccc3)c(O)ccc2c1,108.8,110.90199314816392,102.82381335367457,102.40004457955769,106.91528293318147,110.63983212319285,100.94113856260896,104.50722909039403,102.35225669529012,104.88270390023878,101.62446350759927,103.7077107304698,103.3152843874572,111.0268219374192,101.50076727572616,100.1039045904866,103.6895293458029,110.59877373884792,93.80417389957972,95.89585730990486,110.07633172019536,104.0853956414896
CC1=NN(c2ccc(S(=O)(=O)[O-])cc2)C(=O)C1N=Nc1ccccc1,108.3,98.85892355823805,94.67562887072415,93.59470677644694,85.93772940144682,93.06903963214918,79.85803516255454,83.73874515666229,100.04666024677104,76.4711345793811,97.94911563143096,87.32679405780553,88.24025105961192,89.19355613532306,80.37606790961263,80.23463240223421,91.92363487530362,99.76289874170013,90.17436475234264,80.31752557669569,97.62871882020144,89.46890816733178
CC1=NN(c2cc(Cl)c(S(=O)(=O)[O-])cc2Cl)C(=O)C1N=Nc1ccc(S(=O)(=O)[O-])cc1,102.2,103.17021998671248,100.41368182764504,101.33973445497676,97.4279822917965,99.00056412895,92.27500046545056,95.10637404095688,105.096259568589,85.4729637238138,107.0660620142265,100.0169930474022,103.41105392474084,104.22784268985214,97.33238440546609,94.71570281904673,108.73906826577392,111.06361032575478,104.35254332495708,98.11933975910908,117.01715777602097,101.26822694206209
O=C1c2ccccc2C(=O)C1c1ccc2cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c2n1,97.3,90.31477318799338,102.151138071665,96.00013260730236,87.15930566390861,106.56107048274043,83.85706688830095,91.11833711610196,95.82986025241088,89.79432800679311,92.93080623458482,93.8144922092206,96.56551430766466,98.51500833100368,90.97713476731477,94.76061198963716,97.28552315240016,103.30076749932076,91.1563505328686,91.87272456795408,107.11651384650231,95.05407298578442
CC1=NN(c2cc(S(=O)(=O)[O-])ccc2Cl)C(=O)C1/N=N/c1ccccc1,109.6,98.69629951557916,93.36076711209796,95.11713580977133,87.79606906169485,89.2515807183648,86.67947903615902,88.92291603679746,105.04583705993552,85.09643790881167,105.867469993823,93.6574907120358,100.67684911528366,95.94075911679674,87.99171552236984,88.219439073241,97.765678149723,106.07961607507973,99.28607848066652,87.44821356056008,108.45990381002956,95.06798679344104
Cc1ccc([N+](=O)[O-])cc1N,80.8,80.06752839683757,77.10677502360886,83.09610868671354,76.35086615690474,74.37357745421617,69.06110636854643,76.19652194611125,75.69800017123652,78.15662082576489,75.80122818186979,64.47595757208374,83.40114602858623,80.11445608093382,68.0998855488898,78.02415434980523,65.33991024592386,74.50850474214597,60.52592127880615,66.16564866773717,68.16911120199933,73.73665144643607
O=C(Nc1ccc2c(O)c(/N=N/c3ccc(/N=N/c4ccc(S(=O)(=O)[O-])cc4)cc3)c(S(=O)(=O)[O-])cc2c1)c1ccccc1,103.4,102.74762977145951,95.85775757237084,104.92426145764364,101.92908220919396,104.50452796659349,91.60210835532884,96.08110196283366,96.05394742141996,94.2491141771419,99.40284451606512,92.14381000329664,90.72097533506532,100.41636818586424,95.67870438840797,94.38456863589586,104.24109900335137,104.90817024499084,96.21547895732274,98.14653068577545,105.3565255390834,98.47823031945524
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,102.9,100.2333367006191,97.09396333725226,94.84987196653069,96.82643474528132,88.46362871501245,88.15581954603671,90.8804152873679,103.29058552018503,94.3957615702268,95.67148449973274,88.04567618703274,93.5396707891923,88.42303103991517,83.79459147093146,87.3795722232428,84.37337721200774,92.13495027347008,86.7671877301409,88.72157406201262,94.85465430842672,91.89477935923088
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,110.4,100.2333367006191,97.09396333725226,94.84987196653069,96.82643474528132,88.46362871501245,88.15581954603671,90.8804152873679,103.29058552018503,94.3957615702268,95.67148449973274,88.04567618703274,93.5396707891923,88.42303103991517,83.79459147093146,87.3795722232428,84.37337721200774,92.13495027347008,86.7671877301409,88.72157406201262,94.85465430842672,91.89477935923088
CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1,6.5,14.035102129362269,34.93467114699473,24.619258895461986,48.37289822336317,62.64020836691395,46.98135300944946,48.46170932423724,0.7528579150237604,43.70368993425573,29.096421839926293,94.02696367007984,83.14560149593413,73.6226471322108,81.73119052218641,79.73923832665186,72.17581609242251,56.65379116769255,36.83966804762526,45.31880554883401,53.14546047804956,51.499867663333774
